Transcript	GC	GC1	GC2	GC3
AT4G20410	43.17673378076063	51.34228187919463	39.261744966442954	38.92617449664429
AT4G21310	46.74556213017752	46.15384615384615	43.78698224852071	50.29585798816568
AT4G24275	46.194225721784775	48.031496062992126	40.15748031496063	50.39370078740158
AT4G13230	50.137741046831955	47.107438016528924	46.28099173553719	57.02479338842975
AT4G14540	48.559670781893004	54.93827160493827	45.67901234567901	45.06172839506173
AT4G25950	43.42507645259939	53.211009174311926	39.44954128440367	37.61467889908257
AT4G18100	46.517412935323385	44.02985074626866	39.55223880597015	55.97014925373134
AT4G14746	43.66197183098591	42.72300469483568	48.35680751173709	39.906103286384976
AT4G39170	44.33604336043361	52.84552845528455	36.91056910569106	43.2520325203252
AT4G02485	45.37444933920705	57.709251101321584	37.00440528634361	41.409691629955944
AT4G36280	43.43434343434343	51.355661881977674	39.39393939393939	39.55342902711324
AT4G12980	48.10126582278481	49.36708860759494	46.075949367088604	48.860759493670884
AT4G22680	42.44694132334582	47.56554307116105	38.20224719101124	41.57303370786517
AT4G21520	42.48826291079812	52.582159624413144	41.78403755868545	33.098591549295776
AT4G24250	43.14544189283229	48.8517745302714	36.74321503131524	43.84133611691023
AT4G24960	48.529411764705884	52.205882352941174	36.76470588235294	56.61764705882353
AT4G31850	41.95867026055706	46.900269541778975	36.02875112309074	42.94699011680144
AT4G33200	41.95100612423447	50.26246719160105	37.86089238845145	37.729658792650916
AT4G04402	41.07142857142857	48.214285714285715	33.92857142857143	41.07142857142857
AT4G25180	45.61965811965812	53.52564102564103	44.23076923076923	39.1025641025641
AT4G22540	43.62880886426593	49.03047091412743	42.10526315789474	39.75069252077562
AT4G22745	43.90243902439025	42.926829268292686	41.951219512195124	46.829268292682926
AT4G17060	45.98070739549839	48.87459807073955	43.72990353697749	45.337620578778136
AT4G09795	38.034188034188034	43.58974358974359	35.8974358974359	34.61538461538461
AT4G30960	46.15384615384615	53.84615384615385	38.23529411764706	46.380090497737555
AT4G37730	44.00871459694989	50.326797385620914	36.60130718954248	45.09803921568628
AT4G20703	48.92966360856269	60.55045871559633	45.87155963302752	40.36697247706422
AT4G33865	47.953216374269005	40.35087719298246	49.12280701754386	54.3859649122807
AT4G20880	42.77504105090312	49.50738916256157	35.960591133004925	42.857142857142854
AT4G34600	42.06349206349206	48.80952380952381	39.285714285714285	38.095238095238095
AT4G34830	42.782874617737	50.91743119266055	41.74311926605505	35.68807339449541
AT4G03130	42.80155642023346	50.06485084306096	42.153047989623865	36.18677042801556
AT4G15420	41.557177615571774	51.24087591240876	36.058394160583944	37.372262773722625
AT4G24570	51.80467091295117	57.32484076433121	47.452229299363054	50.63694267515923
AT4G12731	43.71584699453552	34.42622950819672	44.26229508196721	52.459016393442624
AT4G29610	51.70068027210884	56.46258503401361	40.136054421768705	58.50340136054422
AT4G38670	52.836879432624116	48.93617021276596	53.54609929078014	56.02836879432624
AT4G17870	49.826388888888886	54.166666666666664	41.666666666666664	53.645833333333336
AT4G28830	43.70015948963317	55.50239234449761	36.36363636363637	39.23444976076555
AT4G22080	46.58227848101266	47.848101265822784	42.0253164556962	49.87341772151899
AT4G23390	38.55721393034826	45.77114427860697	38.55721393034826	31.34328358208955
AT4G01500	47.70459081836327	49.10179640718563	42.21556886227545	51.796407185628745
AT4G20953	50.39494470774092	51.65876777251185	53.55450236966825	45.97156398104266
AT4G37330	44.96281271129141	51.11561866125761	37.11967545638945	46.65314401622718
AT4G35530	41.83673469387755	44.38775510204081	40.30612244897959	40.816326530612244
AT4G21020	46.566791510611736	56.17977528089887	40.823970037453186	42.69662921348315
AT4G34050	45.063879210220676	52.961672473867594	35.19163763066202	47.038327526132406
AT4G17970	44.08793820558527	50.98039215686274	39.39393939393939	41.889483065953655
AT4G27110	47.18485301444943	46.33781763826607	43.946188340807176	51.270553064275035
AT4G29735	45.79124579124579	49.494949494949495	42.42424242424242	45.45454545454545
AT4G36030	48.08743169398907	55.439642324888226	40.23845007451565	48.58420268256334
AT4G28670	41.533546325878596	43.13099041533546	39.456869009584665	42.01277955271566
AT4G38910	48.23943661971831	48.59154929577465	45.774647887323944	50.352112676056336
AT4G29273	38.46153846153846	38.46153846153846	44.87179487179487	32.05128205128205
AT4G26055	49.20634920634921	55.55555555555556	39.682539682539684	52.38095238095238
AT4G16000	47.03703703703704	55.55555555555556	43.333333333333336	42.22222222222222
AT4G10843	37.291666666666664	36.25	33.125	42.5
AT4G15160	55.072463768115945	65.21739130434783	59.05797101449275	40.94202898550725
AT4G28556	41.16743471582181	42.857142857142854	50.23041474654378	30.4147465437788
AT4G29654	43.18658280922432	46.540880503144656	35.22012578616352	47.79874213836478
AT4G22217	47.72727272727273	43.18181818181818	53.40909090909091	46.59090909090909
AT4G04720	41.854636591478695	50.56390977443609	36.65413533834587	38.34586466165413
AT4G38840	42.666666666666664	51.0	39.0	38.0
AT4G04610	44.77825464949928	51.716738197424895	39.69957081545064	42.918454935622314
AT4G09780	38.161993769470406	43.45794392523364	30.60747663551402	40.42056074766355
AT4G39890	41.70542635658915	47.44186046511628	40.0	37.674418604651166
AT4G16765	45.43010752688172	50.403225806451616	41.935483870967744	43.95161290322581
AT4G01010	42.13295074127212	46.19799139167862	40.45911047345768	39.74175035868006
AT4G25550	46.60033167495854	50.24875621890547	37.81094527363184	51.74129353233831
AT4G28088	48.29059829059829	51.282051282051285	39.743589743589745	53.84615384615385
AT4G39620	42.25768321513002	43.794326241134755	36.702127659574465	46.276595744680854
AT4G28220	45.57109557109557	55.94405594405595	40.20979020979021	40.55944055944056
AT4G38700	46.596858638743456	48.69109947643979	41.361256544502616	49.738219895287955
AT4G11810	41.52542372881356	50.14124293785311	35.31073446327684	39.12429378531073
AT4G20200	41.48760330578512	46.77685950413223	33.553719008264466	44.13223140495868
AT4G13950	47.66081871345029	43.85964912280702	45.6140350877193	53.50877192982456
AT4G38920	50.90909090909091	56.36363636363637	47.878787878787875	48.484848484848484
AT4G20780	44.96527777777778	55.729166666666664	36.979166666666664	42.1875
AT4G17200	41.79755671902269	47.64397905759162	35.602094240837694	42.146596858638745
AT4G11410	42.76729559748428	50.0	40.56603773584906	37.735849056603776
AT4G30890	42.693236714975846	50.0	39.492753623188406	38.58695652173913
AT4G07995	29.62962962962963	18.51851851851852	22.22222222222222	48.148148148148145
AT4G03520	48.1283422459893	47.593582887700535	51.336898395721924	45.45454545454545
AT4G36970	45.794392523364486	46.495327102803735	53.271028037383175	37.61682242990654
AT4G37090	44.919786096256686	54.54545454545455	34.75935828877005	45.45454545454545
AT4G12430	41.82475158084914	50.94850948509485	37.39837398373984	37.12737127371274
AT4G36870	46.666666666666664	52.7027027027027	44.32432432432432	42.972972972972975
AT4G20480	49.10941475826972	53.81679389312977	43.89312977099237	49.61832061068702
AT4G36400	40.476190476190474	48.92857142857143	35.714285714285715	36.785714285714285
AT4G19140	39.14473684210526	40.13157894736842	39.473684210526315	37.828947368421055
AT4G16440	43.92982456140351	53.05263157894737	37.68421052631579	41.05263157894737
AT4G01840	42.86878565607172	50.36674816625917	35.696821515892424	42.54278728606357
AT4G30097	47.916666666666664	39.583333333333336	45.833333333333336	58.333333333333336
AT4G26500	44.44444444444444	54.30107526881721	39.516129032258064	39.516129032258064
AT4G23420	43.91217564870259	52.09580838323353	41.31736526946108	38.32335329341317
AT4G36380	44.44444444444444	48.76190476190476	36.95238095238095	47.61904761904762
AT4G02620	45.21963824289406	50.3875968992248	37.98449612403101	47.286821705426355
AT4G24760	47.0856102003643	52.185792349726775	40.98360655737705	48.08743169398907
AT4G36540	42.185792349726775	46.22950819672131	37.377049180327866	42.950819672131146
AT4G33666	46.25	43.75	52.5	42.5
AT4G00895	44.61805555555556	46.354166666666664	46.354166666666664	41.145833333333336
AT4G01920	41.32524026302478	47.040971168437025	39.30197268588771	37.63277693474962
AT4G21250	43.111111111111114	50.0	40.888888888888886	38.44444444444444
AT4G04220	41.50246305418719	42.98029556650246	35.59113300492611	45.935960591133004
AT4G05612	38.6946386946387	28.43822843822844	35.66433566433567	51.981351981351985
AT4G10910	44.76885644768856	47.44525547445255	50.36496350364963	36.496350364963504
AT4G31150	45.803357314148684	60.07194244604317	37.410071942446045	39.92805755395683
AT4G13340	51.9053876478318	60.7095926412615	55.84756898817346	39.15900131406045
AT4G18375	40.746842394288855	49.258649093904445	41.35090609555189	31.630971993410213
AT4G26110	43.25290437890974	58.1769436997319	29.222520107238605	42.35924932975871
AT4G11130	44.150499706055264	50.35273368606702	37.213403880070544	44.88536155202822
AT4G08790	43.722943722943725	52.5974025974026	41.55844155844156	37.01298701298701
AT4G38630	49.354005167958654	60.98191214470284	41.60206718346253	45.47803617571059
AT4G34300	51.48619957537155	43.63057324840764	54.45859872611465	56.36942675159236
AT4G10780	39.60432997387085	47.92833146696528	33.482642777155654	37.402015677491605
AT4G21650	44.54584963059539	52.93350717079531	46.15384615384615	34.55019556714472
AT4G20370	48.86363636363637	56.25	43.18181818181818	47.15909090909091
AT4G19120	43.704936217415415	48.25291181364393	42.26289517470882	40.59900166389351
AT4G14695	41.21212121212121	45.45454545454545	45.45454545454545	32.72727272727273
AT4G26200	48.288690476190474	51.11607142857143	39.0625	54.6875
AT4G34660	45.25745257452574	59.34959349593496	42.547425474254744	33.87533875338753
AT4G31330	46.111111111111114	45.416666666666664	35.416666666666664	57.5
AT4G08900	45.481049562682216	58.309037900874635	40.816326530612244	37.31778425655977
AT4G03580	41.3391557496361	59.38864628820961	29.694323144104803	34.93449781659389
AT4G03030	46.20015048908954	48.081264108352144	44.69525959367946	45.82392776523702
AT4G21680	44.293785310734464	48.13559322033898	40.50847457627118	44.23728813559322
AT4G01410	49.12280701754386	55.70175438596491	46.92982456140351	44.73684210526316
AT4G08290	42.42424242424242	48.311688311688314	39.48051948051948	39.48051948051948
AT4G12940	39.69298245614035	46.05263157894737	30.92105263157895	42.10526315789474
AT4G04840	42.857142857142854	45.45454545454545	44.8051948051948	38.311688311688314
AT4G16090	43.24659231722429	44.98141263940521	38.66171003717472	46.09665427509294
AT4G22340	41.36904761904762	47.32142857142857	36.160714285714285	40.625
AT4G24715	46.839080459770116	49.56896551724138	37.93103448275862	53.01724137931034
AT4G18360	44.896115627822944	54.74254742547426	42.547425474254744	37.39837398373984
AT4G20140	44.53333333333333	49.92	37.12	46.56
AT4G17720	45.859872611464965	56.05095541401274	42.67515923566879	38.853503184713375
AT4G37095	44.71544715447155	46.34146341463415	48.78048780487805	39.02439024390244
AT4G00585	50.561797752808985	55.056179775280896	47.19101123595506	49.438202247191015
AT4G28770	42.02453987730061	45.70552147239264	39.57055214723926	40.79754601226994
AT4G13370	45.45004945598417	49.554896142433236	46.29080118694362	40.50445103857567
AT4G15180	43.164954337899545	50.342465753424655	40.45376712328767	38.6986301369863
AT4G32620	42.61302184728531	47.436729396495785	41.92083062946139	38.48150551589877
AT4G15056	39.67551622418879	42.47787610619469	37.16814159292036	39.38053097345133
AT4G19400	41.834451901566	48.993288590604024	44.29530201342282	32.214765100671144
AT4G23440	44.8013816925734	49.119170984455955	43.626943005181346	41.6580310880829
AT4G31060	45.0354609929078	51.59574468085106	47.340425531914896	36.170212765957444
AT4G11560	44.61451247165533	56.29251700680272	36.394557823129254	41.156462585034014
AT4G00030	52.42566510172144	51.17370892018779	43.66197183098591	62.44131455399061
AT4G31300	49.50354609929078	57.87234042553192	40.851063829787236	49.787234042553195
AT4G24260	43.585614600107355	49.9194847020934	42.51207729468599	38.32528180354267
AT4G19185	44.86215538847118	51.12781954887218	42.606516290726816	40.852130325814535
AT4G08395	42.77539341917024	44.20600858369099	36.90987124463519	47.21030042918455
AT4G14210	43.68018812463257	52.55731922398589	39.50617283950617	38.977072310405646
AT4G34060	37.8541289933695	46.835443037974684	36.88969258589512	29.8372513562387
AT4G25370	48.675034867503484	49.37238493723849	43.51464435146443	53.13807531380753
AT4G12230	43.93553859202714	52.162849872773535	42.23918575063613	37.404580152671755
AT4G00580	41.509433962264154	53.144654088050316	32.38993710691824	38.9937106918239
AT4G23355	40.77750206782465	47.64267990074442	41.43920595533499	33.25062034739454
AT4G00550	44.0225035161744	51.47679324894515	37.552742616033754	43.037974683544306
AT4G12750	42.546213476446034	49.19499105545617	41.681574239713775	36.76207513416816
AT4G17090	46.87310261080753	50.81967213114754	40.43715846994535	49.36247723132969
AT4G12210	46.07843137254902	45.09803921568628	44.6078431372549	48.529411764705884
AT4G17540	43.05084745762712	49.49152542372882	42.3728813559322	37.28813559322034
AT4G04260	42.190016103059584	53.6231884057971	37.19806763285024	35.7487922705314
AT4G26145	46.464646464646464	48.484848484848484	42.42424242424242	48.484848484848484
AT4G14840	43.884892086330936	52.697841726618705	38.30935251798561	40.64748201438849
AT4G22463	42.407407407407405	41.111111111111114	43.333333333333336	42.77777777777778
AT4G18460	40.90909090909091	50.64935064935065	35.714285714285715	36.36363636363637
AT4G11890	41.5962441314554	47.605633802816904	39.71830985915493	37.46478873239437
AT4G36360	44.807467911318554	48.65810968494749	44.457409568261376	41.30688448074679
AT4G14510	42.951541850220266	51.76211453744494	39.4273127753304	37.66519823788546
AT4G21810	44.48979591836735	48.57142857142857	36.326530612244895	48.57142857142857
AT4G00230	48.08888888888889	49.6	47.733333333333334	46.93333333333333
AT4G21213	44.44444444444444	42.52873563218391	44.827586206896555	45.97701149425287
AT4G22030	46.380270485282416	48.68735083532219	42.004773269689736	48.44868735083532
AT4G38690	48.69383490073145	53.91849529780564	38.244514106583075	53.91849529780564
AT4G08869	33.687943262411345	34.04255319148936	42.5531914893617	24.46808510638298
AT4G27845	43.386243386243386	50.79365079365079	44.973544973544975	34.39153439153439
AT4G10380	52.021857923497265	58.032786885245905	53.114754098360656	44.91803278688525
AT4G20095	42.889647326507394	47.44027303754266	35.49488054607509	45.73378839590443
AT4G08730	40.38800705467372	47.08994708994709	39.682539682539684	34.39153439153439
AT4G01260	40.695296523517385	43.25153374233129	34.355828220858896	44.47852760736196
AT4G20100	41.63783160322953	48.09688581314879	36.67820069204152	40.13840830449827
AT4G19630	41.666666666666664	42.42424242424242	37.121212121212125	45.45454545454545
AT4G22300	44.35994930291508	48.28897338403042	44.866920152091254	39.92395437262358
AT4G14147	38.983050847457626	46.32768361581921	29.943502824858758	40.67796610169491
AT4G01020	44.12751677852349	52.46085011185682	38.982102908277405	40.939597315436245
AT4G16695	48.85057471264368	44.827586206896555	41.37931034482759	60.3448275862069
AT4G00720	46.51162790697674	54.756871035940804	38.6892177589852	46.088794926004226
