Feature,Subgenome
Bo9g177180,LF
Bo9g177170,LF
Bo9g177160,LF
Bo9g177150,LF
Bo9g177130,LF
Bo9g177120,LF
Bo9g177090,LF
Bo9g177080,LF
Bo9g177070,LF
Bo9g177060,LF
Bo9g177040,LF
Bo9g177030,LF
Bo9g177020,LF
Bo9g177010,LF
Bo9g177000,LF
Bo9g176980,LF
Bo9g176940,LF
Bo9g176930,LF
Bo9g176920,LF
Bo9g176910,LF
Bo9g176900,LF
Bo9g176890,LF
Bo9g176880,LF
Bo9g176870,LF
Bo9g176860,LF
Bo9g176850,LF
Bo9g176840,LF
Bo9g176750,LF
Bo9g176710,LF
Bo9g176690,LF
Bo9g176670,LF
Bo9g176650,LF
Bo9g176600,LF
Bo9g176590,LF
Bo9g176580,LF
Bo9g176560,LF
Bo9g176550,LF
Bo9g176510,LF
Bo9g176500,LF
Bo9g176490,LF
Bo9g176480,LF
Bo9g176470,LF
Bo9g176460,LF
Bo9g176450,LF
Bo9g176400,LF
Bo9g176370,LF
Bo9g176350,LF
Bo9g176340,LF
Bo9g176330,LF
Bo9g176310,LF
Bo9g176290,LF
Bo9g176270,LF
Bo9g176260,LF
Bo9g176240,LF
Bo9g176230,LF
Bo9g176220,LF
Bo9g176210,LF
Bo9g176180,LF
Bo9g176160,LF
Bo9g176150,LF
Bo9g176130,LF
Bo9g176110,LF
Bo9g176100,LF
Bo9g176070,LF
Bo9g176060,LF
Bo9g176050,LF
Bo9g176040,LF
Bo9g176030,LF
Bo9g176020,LF
Bo9g176010,LF
Bo9g175930,LF
Bo9g175910,LF
Bo9g175900,LF
Bo9g175870,LF
Bo9g175860,LF
Bo9g175830,LF
Bo9g175800,LF
Bo9g175790,LF
Bo9g175780,LF
Bo9g175770,LF
Bo9g175720,LF
Bo9g175710,LF
Bo9g175030,LF
Bo9g175040,LF
Bo9g175050,LF
Bo9g175060,LF
Bo9g175070,LF
Bo9g175080,LF
Bo9g175090,LF
Bo9g175100,LF
Bo9g175120,LF
Bo9g175150,LF
Bo9g175160,LF
Bo9g175170,LF
Bo9g175190,LF
Bo9g175200,LF
Bo9g175240,LF
Bo9g175250,LF
Bo9g175260,LF
Bo9g175270,LF
Bo9g175280,LF
Bo9g175300,LF
Bo9g175310,LF
Bo9g175630,LF
Bo9g175370,LF
Bo9g175380,LF
Bo9g175390,LF
Bo9g175400,LF
Bo9g175410,LF
Bo9g175420,LF
Bo9g175430,LF
Bo9g175440,LF
Bo9g175450,LF
Bo9g175460,LF
Bo9g175480,LF
Bo9g175490,LF
Bo9g175530,LF
Bo9g175540,LF
Bo9g175550,LF
Bo9g175580,LF
Bo9g175590,LF
Bo9g175600,LF
Bo9g175560,LF
Bo9g175610,LF
Bo9g175620,LF
Bo9g175640,LF
Bo9g175650,LF
Bo9g175670,LF
Bo9g175680,LF
Bo9g175690,LF
Bo9g175010,LF
Bo9g174980,LF
Bo9g174970,LF
Bo9g174960,LF
Bo9g174860,LF
Bo9g174850,LF
Bo9g174840,LF
Bo9g174830,LF
Bo9g174820,LF
Bo9g174770,LF
Bo9g174760,LF
Bo9g174740,LF
Bo9g174730,LF
Bo9g174720,LF
Bo9g174710,LF
Bo9g174680,LF
Bo9g174660,LF
Bo9g174650,LF
Bo9g174620,LF
Bo9g174550,LF
Bo9g174540,LF
Bo9g174520,LF
Bo9g174510,LF
Bo9g174480,LF
Bo9g174460,LF
Bo9g174450,LF
Bo9g174410,LF
Bo9g174390,LF
Bo9g174370,LF
Bo9g174360,LF
Bo9g174350,LF
Bo9g174340,LF
Bo9g174330,LF
Bo9g174320,LF
Bo9g174310,LF
Bo9g174290,LF
Bo9g174280,LF
Bo9g174260,LF
Bo9g174240,LF
Bo9g174230,LF
Bo9g174220,LF
Bo9g174210,LF
Bo9g174190,LF
Bo9g174180,LF
Bo9g174170,LF
Bo9g174160,LF
Bo9g174150,LF
Bo9g174130,LF
Bo9g174120,LF
Bo9g174100,LF
Bo9g174110,LF
Bo9g174090,LF
Bo9g174070,LF
Bo9g174050,LF
Bo9g174010,LF
Bo9g173990,LF
Bo9g173980,LF
Bo9g173970,LF
Bo9g173960,LF
Bo9g173950,LF
Bo9g173940,LF
Bo9g173930,LF
Bo9g173910,LF
Bo9g173900,LF
Bo9g173870,LF
Bo9g173860,LF
Bo9g173820,LF
Bo9g173760,LF
Bo9g173750,LF
Bo9g173740,LF
Bo9g173730,LF
Bo9g173720,LF
Bo9g173710,LF
Bo9g173700,LF
Bo9g173690,LF
Bo9g173680,LF
Bo9g173640,LF
Bo9g173610,LF
Bo9g173600,LF
Bo9g173590,LF
Bo9g173580,LF
Bo9g173570,LF
Bo9g173550,LF
Bo9g173520,LF
Bo9g173470,LF
Bo9g173510,LF
Bo9g173440,LF
Bo9g173380,LF
Bo9g173370,LF
Bo9g172360,LF
Bo9g172350,LF
Bo9g172330,LF
Bo9g172320,LF
Bo9g172310,LF
Bo9g172290,LF
Bo9g172250,LF
Bo9g172240,LF
Bo9g172230,LF
Bo9g172220,LF
Bo9g172210,LF
Bo9g172200,LF
Bo9g172180,LF
Bo9g172110,LF
Bo9g172100,LF
Bo9g172070,LF
Bo9g172060,LF
Bo9g172020,LF
Bo9g172010,LF
Bo9g172000,LF
Bo9g171990,LF
Bo9g171980,LF
Bo9g171950,LF
Bo9g171940,LF
Bo9g171930,LF
Bo9g171920,LF
Bo9g171910,LF
Bo9g171890,LF
Bo9g171830,LF
Bo9g171810,LF
Bo9g171670,LF
Bo9g171660,LF
Bo9g171650,LF
Bo9g171640,LF
Bo9g171630,LF
Bo9g171620,LF
Bo9g171610,LF
Bo9g171600,LF
Bo9g171590,LF
Bo9g171580,LF
Bo9g171570,LF
Bo9g171550,LF
Bo9g171510,LF
Bo9g171500,LF
Bo9g171480,LF
Bo9g171490,LF
Bo9g171470,LF
Bo9g171460,LF
Bo9g171450,LF
Bo9g171440,LF
Bo9g171430,LF
Bo9g171420,LF
Bo9g171410,LF
Bo9g171400,LF
Bo9g171390,LF
Bo9g171380,LF
Bo9g171350,LF
Bo9g171340,LF
Bo9g171320,LF
Bo9g171220,LF
Bo9g171210,LF
Bo9g171170,LF
Bo9g171150,LF
Bo9g171140,LF
Bo9g171130,LF
Bo9g170090,LF
Bo9g170080,LF
Bo9g170060,LF
Bo9g170050,LF
Bo9g170040,LF
Bo9g170030,LF
Bo9g170020,LF
Bo9g169990,LF
Bo9g169960,LF
Bo9g169950,LF
Bo9g169940,LF
Bo9g169890,LF
Bo9g169880,LF
Bo9g169870,LF
Bo9g169860,LF
Bo9g169850,LF
Bo9g169840,LF
Bo9g169820,LF
Bo9g169790,LF
Bo9g169780,LF
Bo9g169770,LF
Bo9g169760,LF
Bo9g169750,LF
Bo9g169740,LF
Bo9g169680,LF
Bo9g169670,LF
Bo9g169660,LF
Bo9g169640,LF
Bo9g169630,LF
Bo9g169620,LF
Bo9g169610,LF
Bo9g169600,LF
Bo9g169590,LF
Bo9g169570,LF
Bo9g169550,LF
Bo9g169540,LF
Bo9g169530,LF
Bo9g169520,LF
Bo9g169510,LF
Bo9g169500,LF
Bo9g169490,LF
Bo9g169480,LF
Bo9g169470,LF
Bo9g169460,LF
Bo9g169450,LF
Bo9g169440,LF
Bo9g169430,LF
Bo9g169410,LF
Bo9g169340,LF
Bo9g169330,LF
Bo9g169320,LF
Bo9g169310,LF
Bo9g169300,LF
Bo9g169290,LF
Bo9g169270,LF
Bo9g169260,LF
Bo9g169250,LF
Bo9g169230,LF
Bo9g169220,LF
Bo9g169190,LF
Bo9g169170,LF
Bo9g169160,LF
Bo9g169150,LF
Bo9g169140,LF
Bo9g169120,LF
Bo9g169100,LF
Bo9g169080,LF
Bo9g169060,LF
Bo9g169020,LF
Bo9g168990,LF
Bo9g168980,LF
Bo9g168970,LF
Bo9g168950,LF
Bo9g168940,LF
Bo9g168930,LF
Bo9g168900,LF
Bo9g168890,LF
Bo9g167890,LF
Bo9g167880,LF
Bo9g167860,LF
Bo9g167850,LF
Bo9g167840,LF
Bo9g167810,LF
Bo9g166790,LF
Bo9g166760,LF
Bo9g166700,LF
Bo9g166680,LF
Bo9g166670,LF
Bo9g166660,LF
Bo9g166650,LF
Bo9g166640,LF
Bo9g166630,LF
Bo9g166620,LF
Bo9g166610,LF
Bo9g166600,LF
Bo9g166580,LF
Bo9g166560,LF
Bo9g166520,LF
Bo9g166460,LF
Bo9g166450,LF
Bo9g166440,LF
Bo9g166400,LF
Bo9g166390,LF
Bo9g166360,LF
Bo9g166350,LF
Bo9g166340,LF
Bo9g166290,LF
Bo9g166270,LF
Bo9g166260,LF
Bo9g166250,LF
Bo9g166240,LF
Bo9g166230,LF
Bo9g166220,LF
Bo9g166210,LF
Bo9g166200,LF
Bo9g166190,LF
Bo9g166180,LF
Bo9g166160,LF
Bo9g166150,LF
Bo9g166140,LF
Bo9g166120,LF
Bo9g166090,LF
Bo9g166070,LF
Bo9g166060,LF
Bo9g166050,LF
Bo9g166030,LF
Bo9g166020,LF
Bo9g166010,LF
Bo9g166000,LF
Bo9g165980,LF
Bo9g165960,LF
Bo9g165950,LF
Bo9g165940,LF
Bo9g165930,LF
Bo9g165920,LF
Bo9g165910,LF
Bo9g165900,LF
Bo9g165890,LF
Bo9g165800,LF
Bo9g165780,LF
Bo9g165750,LF
Bo9g165740,LF
Bo9g165730,LF
Bo9g165720,LF
Bo9g165700,LF
Bo9g165690,LF
Bo9g165680,LF
Bo9g165670,LF
Bo9g165660,LF
Bo9g165650,LF
Bo9g165610,LF
Bo9g165600,LF
Bo9g165510,LF
Bo9g165500,LF
Bo9g165490,LF
Bo9g165400,LF
Bo9g165380,LF
Bo9g165370,LF
Bo9g165360,LF
Bo9g164290,LF
Bo9g164280,LF
Bo9g164270,LF
Bo9g164260,LF
Bo9g164250,LF
Bo9g164230,LF
Bo9g164180,LF
Bo9g164190,LF
Bo9g164150,LF
Bo9g164140,LF
Bo9g164130,LF
Bo9g164120,LF
Bo9g164100,LF
Bo9g164090,LF
Bo9g164080,LF
Bo9g164070,LF
Bo9g163990,LF
Bo9g163980,LF
Bo9g163970,LF
Bo9g163920,LF
Bo9g163850,LF
Bo9g163840,LF
Bo9g163830,LF
Bo9g163820,LF
Bo9g163810,LF
Bo9g163790,LF
Bo9g163780,LF
Bo9g163770,LF
Bo9g163760,LF
Bo9g163740,LF
Bo9g163710,LF
Bo9g163680,LF
Bo9g163660,LF
Bo9g163640,LF
Bo9g163620,LF
Bo9g163610,LF
Bo9g163590,LF
Bo9g163580,LF
Bo9g163570,LF
Bo9g163560,LF
Bo9g163550,LF
Bo9g163490,LF
Bo9g163480,LF
Bo9g163470,LF
Bo9g163440,LF
Bo9g163430,LF
Bo9g163400,LF
Bo9g163390,LF
Bo9g163370,LF
Bo9g163360,LF
Bo9g163320,LF
Bo9g163310,LF
Bo9g163300,LF
Bo9g163270,LF
Bo9g163260,LF
Bo9g163220,LF
Bo9g163190,LF
Bo9g163170,LF
Bo9g163150,LF
Bo9g163130,LF
Bo9g163050,LF
Bo9g163040,LF
Bo9g163020,LF
Bo9g163010,LF
Bo9g163000,LF
Bo9g162980,LF
Bo9g162970,LF
Bo9g162960,LF
Bo9g162950,LF
Bo9g162940,LF
Bo9g161840,LF
Bo9g161830,LF
Bo9g161810,LF
Bo9g161800,LF
Bo9g161790,LF
Bo9g161770,LF
Bo9g161760,LF
Bo9g161740,LF
Bo9g161730,LF
Bo9g161720,LF
Bo9g161710,LF
Bo9g161680,LF
Bo9g161670,LF
Bo9g161660,LF
Bo9g161650,LF
Bo9g161590,LF
Bo9g161580,LF
Bo9g161550,LF
Bo9g161530,LF
Bo9g161470,LF
Bo9g161450,LF
Bo9g161440,LF
Bo9g161430,LF
Bo9g161420,LF
Bo9g161410,LF
Bo9g161400,LF
Bo9g161390,LF
Bo9g161380,LF
Bo9g160360,LF
Bo9g160340,LF
Bo9g160330,LF
Bo9g160320,LF
Bo9g160310,LF
Bo9g160300,LF
Bo9g160240,LF
Bo9g160220,LF
Bo9g160210,LF
Bo9g160200,LF
Bo9g160180,LF
Bo9g160170,LF
Bo9g160160,LF
Bo9g160130,LF
Bo9g160110,LF
Bo9g160080,LF
Bo9g160070,LF
Bo9g160060,LF
Bo9g160050,LF
Bo9g160040,LF
Bo9g160030,LF
Bo9g160020,LF
Bo9g159980,LF
Bo9g159970,LF
Bo9g159960,LF
Bo9g159950,LF
Bo9g159920,LF
Bo9g159880,LF
Bo9g159830,LF
Bo9g159790,LF
Bo9g159770,LF
Bo9g159720,LF
Bo9g159670,LF
Bo9g159640,LF
Bo9g159630,LF
Bo9g158620,LF
Bo9g158610,LF
Bo9g159650,LF
Bo9g157530,LF
Bo9g157510,LF
Bo9g157490,LF
Bo9g157480,LF
Bo9g157470,LF
Bo9g157460,LF
Bo9g157450,LF
Bo9g157440,LF
Bo9g157420,LF
Bo9g157410,LF
Bo9g157390,LF
Bo9g157380,LF
Bo9g157370,LF
Bo9g157350,LF
Bo9g157340,LF
Bo9g157330,LF
Bo9g157320,LF
Bo9g157300,LF
Bo9g157290,LF
Bo9g157280,LF
Bo9g155970,LF
Bo9g155950,LF
Bo9g155940,LF
Bo9g155880,LF
Bo9g154870,LF
Bo9g154860,LF
Bo9g154810,LF
Bo9g154800,LF
Bo9g154780,LF
Bo9g154770,LF
Bo9g154760,LF
Bo9g154750,LF
Bo9g154740,LF
Bo9g154710,LF
Bo9g154700,LF
Bo9g154670,LF
Bo9g154650,LF
Bo9g154630,LF
Bo9g154610,LF
Bo9g154560,LF
Bo9g154550,LF
Bo9g154530,LF
Bo9g154520,LF
Bo9g154510,LF
Bo9g154500,LF
Bo9g154470,LF
Bo9g154460,LF
Bo9g154450,LF
Bo9g154420,LF
Bo9g154410,LF
Bo9g154400,LF
Bo9g154360,LF
Bo9g154330,LF
Bo9g154320,LF
Bo9g154310,LF
Bo9g154300,LF
Bo9g154280,LF
Bo9g154220,LF
Bo9g154020,LF
Bo9g154030,LF
Bo9g154040,LF
Bo9g154000,LF
Bo9g153990,LF
Bo9g153980,LF
Bo9g153970,LF
Bo9g153960,LF
Bo9g153940,LF
Bo9g153930,LF
Bo9g153920,LF
Bo9g153900,LF
Bo9g153890,LF
Bo9g153870,LF
Bo9g153840,LF
Bo9g153830,LF
Bo9g153810,LF
Bo9g153800,LF
Bo9g153790,LF
Bo9g153780,LF
Bo9g153690,LF
Bo9g153660,LF
Bo9g153650,LF
Bo9g153630,LF
Bo9g152630,LF
Bo9g152620,LF
Bo9g152610,LF
Bo9g152600,LF
Bo9g152590,LF
Bo9g152580,LF
Bo9g152570,LF
Bo9g152560,LF
Bo9g152550,LF
Bo9g152510,LF
Bo9g152500,LF
Bo9g152450,LF
Bo9g152440,LF
Bo9g152430,LF
Bo9g152420,LF
Bo9g152280,LF
Bo9g152260,LF
Bo9g152230,LF
Bo9g152220,LF
Bo9g152210,LF
Bo9g152170,LF
Bo9g152140,LF
Bo9g152130,LF
Bo9g152120,LF
Bo9g152090,LF
Bo9g152060,LF
Bo9g152050,LF
Bo9g152040,LF
Bo9g152030,LF
Bo9g152020,LF
Bo9g152000,LF
Bo9g151990,LF
Bo9g151960,LF
Bo9g151940,LF
Bo9g151890,LF
Bo9g151880,LF
Bo9g151870,LF
Bo9g151790,LF
Bo9g151780,LF
Bo9g151770,LF
Bo9g151750,LF
Bo9g151720,LF
Bo9g151670,LF
Bo9g151620,LF
Bo9g151600,LF
Bo9g151590,LF
Bo9g151560,LF
Bo9g151540,LF
Bo9g151530,LF
Bo9g151520,LF
Bo9g151490,LF
Bo9g151470,LF
Bo9g151460,LF
Bo9g151450,LF
Bo9g150410,LF
Bo9g150390,LF
Bo9g150230,LF
Bo9g150210,LF
Bo9g150200,LF
Bo9g150190,LF
Bo9g150130,LF
Bo9g150100,LF
Bo9g150090,LF
Bo9g150080,LF
Bo9g150070,LF
Bo9g150060,LF
Bo9g150020,LF
Bo9g150010,LF
Bo9g150000,LF
Bo9g149980,LF
Bo9g149970,LF
Bo9g149960,LF
Bo9g149920,LF
Bo9g149940,LF
Bo9g149800,LF
Bo9g149910,LF
Bo9g149900,LF
Bo9g149870,LF
Bo9g149850,LF
Bo9g149820,LF
Bo9g149810,LF
Bo9g149770,LF
Bo9g149760,LF
Bo9g149730,LF
Bo9g149720,LF
Bo9g149710,LF
Bo9g149650,LF
Bo9g148610,LF
Bo9g148580,LF
Bo9g148570,LF
Bo9g148560,LF
Bo9g148540,LF
Bo9g148530,LF
Bo9g148480,LF
Bo9g148470,LF
Bo9g148440,LF
Bo9g148430,LF
Bo9g148410,LF
Bo9g148400,LF
Bo9g148340,LF
Bo9g148300,LF
Bo9g148280,LF
Bo9g148270,LF
Bo9g148260,LF
Bo9g148250,LF
Bo9g148210,LF
Bo9g148180,LF
Bo9g148160,LF
Bo9g148150,LF
Bo9g148140,LF
Bo9g148130,LF
Bo9g148120,LF
Bo9g147080,LF
Bo9g147070,LF
Bo9g147060,LF
Bo9g147050,LF
Bo7g097980,LF
Bo7g097970,LF
Bo7g097950,LF
Bo7g097940,LF
Bo7g097930,LF
Bo7g097920,LF
Bo7g097890,LF
Bo7g097880,LF
Bo7g097870,LF
Bo7g097860,LF
Bo7g097850,LF
Bo7g097840,LF
Bo7g097830,LF
Bo7g097820,LF
Bo7g097810,LF
Bo7g097800,LF
Bo7g097790,LF
Bo7g097780,LF
Bo7g097760,LF
Bo7g097710,LF
Bo7g097680,LF
Bo7g097670,LF
Bo7g097660,LF
Bo7g097650,LF
Bo7g097620,LF
Bo7g097610,LF
Bo7g097600,LF
Bo7g097590,LF
Bo7g097580,LF
Bo7g097510,LF
Bo7g097500,LF
Bo7g097490,LF
Bo7g097480,LF
Bo7g097470,LF
Bo7g097460,LF
Bo7g097440,LF
Bo7g097430,LF
Bo7g097420,LF
Bo7g097410,LF
Bo7g097400,LF
Bo7g097390,LF
Bo7g097380,LF
Bo7g097370,LF
Bo7g097360,LF
Bo7g097320,LF
Bo7g097310,LF
Bo7g097300,LF
Bo7g097290,LF
Bo7g097270,LF
Bo7g097260,LF
Bo7g097250,LF
Bo7g097230,LF
Bo7g097210,LF
Bo7g097170,LF
Bo7g097160,LF
Bo7g097150,LF
Bo7g097120,LF
Bo7g097110,LF
Bo7g097080,LF
Bo7g097060,LF
Bo7g097100,LF
Bo7g097030,LF
Bo7g097020,LF
Bo7g097010,LF
Bo7g097000,LF
Bo7g096990,LF
Bo7g096980,LF
Bo7g096970,LF
Bo7g096960,LF
Bo7g096950,LF
Bo7g096940,LF
Bo7g096920,LF
Bo7g096910,LF
Bo7g096890,LF
Bo7g096830,LF
Bo7g096820,LF
Bo7g096810,LF
Bo7g096800,LF
Bo7g096790,LF
Bo7g096780,LF
Bo7g096740,LF
Bo7g096720,LF
Bo7g096700,LF
Bo7g096660,LF
Bo7g096650,LF
Bo7g096580,LF
Bo7g096560,LF
Bo7g096550,LF
Bo7g096540,LF
Bo7g096530,LF
Bo7g096520,LF
Bo7g096490,LF
Bo7g096470,LF
Bo7g096430,LF
Bo7g096420,LF
Bo7g096400,LF
Bo7g096360,LF
Bo7g096330,LF
Bo7g096320,LF
Bo7g096270,LF
Bo7g096240,LF
Bo7g096190,LF
Bo7g096180,LF
Bo7g096170,LF
Bo7g096160,LF
Bo7g096140,LF
Bo7g096100,LF
Bo7g096930,LF
Bo7g096080,LF
Bo7g096070,LF
Bo7g096060,LF
Bo7g096050,LF
Bo7g096040,LF
Bo7g096000,LF
Bo7g095990,LF
Bo7g095970,LF
Bo7g095960,LF
Bo7g095920,LF
Bo7g095900,LF
Bo7g095890,LF
Bo7g095880,LF
Bo7g095870,LF
Bo7g095860,LF
Bo7g095850,LF
Bo7g095840,LF
Bo7g095830,LF
Bo7g095820,LF
Bo7g095810,LF
Bo7g095800,LF
Bo7g095790,LF
Bo7g095780,LF
Bo7g095760,LF
Bo7g095750,LF
Bo7g095710,LF
Bo7g095700,LF
Bo7g095690,LF
Bo7g095680,LF
Bo7g095660,LF
Bo7g095650,LF
Bo7g095640,LF
Bo7g095630,LF
Bo7g095570,LF
Bo7g095560,LF
Bo7g095550,LF
Bo7g095540,LF
Bo7g095530,LF
Bo7g095520,LF
Bo7g095490,LF
Bo7g095480,LF
Bo7g095460,LF
Bo7g095440,LF
Bo7g095430,LF
Bo7g095420,LF
Bo7g095410,LF
Bo7g095400,LF
Bo7g095390,LF
Bo7g095380,LF
Bo7g095310,LF
Bo7g095290,LF
Bo7g095040,LF
Bo7g095060,LF
Bo7g095070,LF
Bo7g095090,LF
Bo7g095130,LF
Bo7g095280,LF
Bo7g095150,LF
Bo7g095160,LF
Bo7g095180,LF
Bo7g095230,LF
Bo7g095250,LF
Bo7g095260,LF
Bo7g095270,LF
Bo7g095030,LF
Bo7g095020,LF
Bo7g095010,LF
Bo7g094980,LF
Bo7g094970,LF
Bo7g094960,LF
Bo7g094950,LF
Bo7g094940,LF
Bo7g094930,LF
Bo7g094920,LF
Bo7g094910,LF
Bo7g094900,LF
Bo7g094890,LF
Bo7g093390,LF
Bo7g093400,LF
Bo7g093430,LF
Bo7g093450,LF
Bo7g093470,LF
Bo7g093480,LF
Bo7g093490,LF
Bo7g093520,LF
Bo7g093530,LF
Bo7g093540,LF
Bo7g093560,LF
Bo7g093590,LF
Bo7g093640,LF
Bo7g093660,LF
Bo7g093680,LF
Bo7g093710,LF
Bo7g094770,LF
Bo7g094790,LF
Bo7g094800,LF
Bo7g094810,LF
Bo7g094830,LF
Bo7g094840,LF
Bo7g094880,LF
Bo7g093380,LF
Bo7g093370,LF
Bo7g093360,LF
Bo7g093350,LF
Bo7g093310,LF
Bo7g093280,LF
Bo7g093270,LF
Bo7g093260,LF
Bo7g093250,LF
Bo7g093240,LF
Bo7g093210,LF
Bo7g093200,LF
Bo7g093190,LF
Bo7g093180,LF
Bo7g093130,LF
Bo7g093100,LF
Bo7g093090,LF
Bo7g093070,LF
Bo7g093060,LF
Bo7g093050,LF
Bo7g093040,LF
Bo7g093030,LF
Bo7g093020,LF
Bo7g093010,LF
Bo7g092930,LF
Bo7g092920,LF
Bo7g092910,LF
Bo4g134640,LF
Bo4g134630,LF
Bo4g134650,LF
Bo4g134660,LF
Bo4g134680,LF
Bo4g134690,LF
Bo4g134700,LF
Bo4g134710,LF
Bo4g134720,LF
Bo4g134730,LF
Bo4g134740,LF
Bo4g134780,LF
Bo4g135800,LF
Bo4g135820,LF
Bo4g135830,LF
Bo4g135840,LF
Bo4g135850,LF
Bo4g135860,LF
Bo4g135910,LF
Bo4g135940,LF
Bo4g135950,LF
Bo4g135970,LF
Bo4g135980,LF
Bo4g136020,LF
Bo4g136030,LF
Bo4g136070,LF
Bo4g136120,LF
Bo4g136150,LF
Bo4g136170,LF
Bo4g136180,LF
Bo4g136190,LF
Bo4g136240,LF
Bo4g136280,LF
Bo4g136290,LF
Bo4g136300,LF
Bo4g136330,LF
Bo4g136360,LF
Bo4g136370,LF
Bo4g136410,LF
Bo4g136420,LF
Bo4g136430,LF
Bo4g136480,LF
Bo4g136530,LF
Bo4g136550,LF
Bo4g136560,LF
Bo4g136570,LF
Bo4g136580,LF
Bo4g136630,LF
Bo4g136640,LF
Bo4g136660,LF
Bo4g136670,LF
Bo4g136690,LF
Bo4g136700,LF
Bo4g136720,LF
Bo4g136730,LF
Bo4g136740,LF
Bo4g136750,LF
Bo4g136760,LF
Bo4g136770,LF
Bo4g136780,LF
Bo4g136820,LF
Bo4g136860,LF
Bo4g136890,LF
Bo4g136910,LF
Bo4g136870,LF
Bo4g137040,LF
Bo4g136990,LF
Bo4g137000,LF
Bo4g137020,LF
Bo4g137100,LF
Bo4g137110,LF
Bo4g137120,LF
Bo4g137130,LF
Bo4g137200,LF
Bo4g137140,LF
Bo4g137210,LF
Bo4g137220,LF
Bo4g137230,LF
Bo4g137240,LF
Bo4g137250,LF
Bo4g137300,LF
Bo4g137340,LF
Bo4g137360,LF
Bo4g137410,LF
Bo4g137400,LF
Bo4g137440,LF
Bo4g137450,LF
Bo4g137470,LF
Bo4g137480,LF
Bo4g137490,LF
Bo4g137500,LF
Bo4g137510,LF
Bo4g137540,LF
Bo4g139160,LF
Bo4g137590,LF
Bo4g137660,LF
Bo4g137670,LF
Bo4g137680,LF
Bo4g137710,LF
Bo4g137730,LF
Bo4g137750,LF
Bo4g137760,LF
Bo4g137790,LF
Bo4g137810,LF
Bo4g137820,LF
Bo4g137830,LF
Bo4g137840,LF
Bo4g137870,LF
Bo4g137880,LF
Bo4g137950,LF
Bo4g137980,LF
Bo4g139520,LF
Bo4g138000,LF
Bo00578s210,LF
Bo00578s200,LF
Bo00578s180,LF
Bo00578s140,LF
Bo00578s130,LF
Bo00578s110,LF
Bo00578s100,LF
Bo00578s090,LF
Bo00578s070,LF
Bo00578s060,LF
Bo00578s040,LF
Bo00578s020,LF
Bo4g139020,LF
Bo4g139060,LF
Bo4g139080,LF
Bo4g139090,LF
Bo4g139260,LF
Bo4g139110,LF
Bo4g139170,LF
Bo4g139180,LF
Bo4g140580,LF
Bo4g139190,LF
Bo4g139280,LF
Bo4g139350,LF
Bo4g139360,LF
Bo4g139420,LF
Bo4g139390,LF
Bo4g139620,LF
Bo4g139560,LF
Bo4g139680,LF
Bo4g139700,LF
Bo4g139750,LF
Bo4g139770,LF
Bo4g139880,LF
Bo4g139910,LF
Bo4g139920,LF
Bo4g139930,LF
Bo4g139940,LF
Bo4g140280,LF
Bo4g140000,LF
Bo4g140060,LF
Bo4g140120,LF
Bo4g140140,LF
Bo4g140170,LF
Bo4g140180,LF
Bo4g140150,LF
Bo4g140330,LF
Bo4g140210,LF
Bo4g140200,LF
Bo4g140230,LF
Bo4g140250,LF
Bo4g140300,LF
Bo4g140320,LF
Bo4g140340,LF
Bo4g140390,LF
Bo4g140400,LF
Bo4g140410,LF
Bo4g140420,LF
Bo4g140430,LF
Bo4g140440,LF
Bo4g140460,LF
Bo4g140480,LF
Bo4g140500,LF
Bo4g140510,LF
Bo4g140540,LF
Bo4g140560,LF
Bo4g140570,LF
Bo4g140590,LF
Bo4g140610,LF
Bo4g140020,LF
Bo4g140690,LF
Bo4g140700,LF
Bo4g140710,LF
Bo4g140720,LF
Bo4g140750,LF
Bo4g140760,LF
Bo4g140770,LF
Bo4g140780,LF
Bo4g140810,LF
Bo4g140820,LF
Bo4g140830,LF
Bo4g140840,LF
Bo4g140870,LF
Bo4g140900,LF
Bo4g140910,LF
Bo4g140920,LF
Bo4g141920,LF
Bo4g141930,LF
Bo4g141970,LF
Bo4g141980,LF
Bo4g141990,LF
Bo4g142000,LF
Bo4g142010,LF
Bo4g142020,LF
Bo4g142030,LF
Bo4g142040,LF
Bo4g142060,LF
Bo4g142070,LF
Bo4g142080,LF
Bo4g142110,LF
Bo4g142150,LF
Bo4g142200,LF
Bo4g142210,LF
Bo4g142230,LF
Bo4g142240,LF
Bo4g142250,LF
Bo4g142290,LF
Bo4g142300,LF
Bo4g142420,LF
Bo4g142430,LF
Bo4g142440,LF
Bo4g142460,LF
Bo4g142580,LF
Bo4g142600,LF
Bo4g142610,LF
Bo4g142680,LF
Bo4g142700,LF
Bo4g143710,LF
Bo4g143720,LF
Bo4g143750,LF
Bo4g143760,LF
Bo4g143770,LF
Bo4g078370,LF
Bo4g078380,LF
Bo4g078390,LF
Bo9g056160,LF
Bo4g078430,LF
Bo4g142380,LF
Bo4g078450,LF
Bo4g078470,LF
Bo4g078770,LF
Bo4g078760,LF
Bo4g078730,LF
Bo4g078710,LF
Bo4g078690,LF
Bo4g078660,LF
Bo4g078620,LF
Bo4g078610,LF
Bo4g078600,LF
Bo4g078590,LF
Bo4g078580,LF
Bo4g078570,LF
Bo4g078560,LF
Bo4g078540,LF
Bo4g078510,LF
Bo7g065140,LF
