Feature	CG_Total_C	CG_Methylated_C	CG_Total_Reads	CG_Methylated_Reads	CG_Weighted_mC	CHG_Total_C	CHG_Methylated_C	CHG_Total_Reads	CHG_Methylated_Reads	CHG_Weighted_mC	CHH_Total_C	CHH_Methylated_C	CHH_Total_Reads	CHH_Methylated_Reads	CHH_Weighted_mC	CG_pvalue	CG_qvalue	CHG_pvalue	CHG_qvalue	CHH_pvalue	CHH_qvalue	Classification
p5.00_sc00017_p0084	25.0	8.0	142.0	48.0	0.3380281690140845	35.0	0.0	190.0	3.0	0.015789473684210527	78.0	0.0	430.0	1.0	0.002325581395348837	0.4152740301755096	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0083	38.0	34.0	202.0	160.0	0.7920792079207921	137.0	0.0	766.0	4.0	0.0052219321148825075	383.0	1.0	2161.0	10.0	0.004627487274409995	4.955763923067549e-15	1.3729843370624044e-13	1.0	1.0	0.9877635359616675	1.0	gbM
p5.00_sc00017_p0082	4.0	0.0	53.0	0.0	0.0	7.0	0.0	90.0	1.0	0.011111111111111113	29.0	0.0	276.0	1.0	0.0036231884057971015					1.0	1.0	Unmethylated
p5.00_sc00017_p0081	68.0	0.0	409.0	1.0	0.002444987775061125	25.0	0.0	177.0	0.0	0.0	43.0	0.0	352.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0080	4.0	0.0	45.0	1.0	0.022222222222222227	9.0	0.0	77.0	0.0	0.0	34.0	0.0	286.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0079	22.0	1.0	136.0	10.0	0.07352941176470587	30.0	0.0	182.0	0.0	0.0	75.0	0.0	496.0	1.0	0.0020161290322580645	0.9993470170995624	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0078	9.0	6.0	62.0	37.0	0.5967741935483871	25.0	0.0	195.0	0.0	0.0	94.0	0.0	814.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0077	51.0	0.0	275.0	1.0	0.003636363636363637	21.0	0.0	151.0	0.0	0.0	35.0	0.0	234.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0076	19.0	0.0	128.0	5.0	0.0390625	44.0	0.0	289.0	3.0	0.010380622837370242	118.0	0.0	836.0	1.0	0.0011961722488038275			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0075	20.0	16.0	109.0	74.0	0.6788990825688074	102.0	0.0	598.0	5.0	0.008361204013377926	144.0	0.0	926.0	5.0	0.005399568034557235	2.443202605736216e-06	1.6890943981461794e-05	1.0	1.0	1.0	1.0	gbM
p5.00_sc00017_p0074	17.0	17.0	98.0	87.0	0.8877551020408163	57.0	0.0	340.0	1.0	0.002941176470588236	175.0	0.0	1012.0	4.0	0.003952569169960474			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0073	21.0	0.0	144.0	1.0	0.006944444444444444	30.0	0.0	183.0	0.0	0.0	127.0	0.0	741.0	3.0	0.004048582995951417	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0072	17.0	10.0	97.0	45.0	0.4639175257731959	26.0	0.0	178.0	1.0	0.005617977528089888	78.0	0.0	506.0	2.0	0.003952569169960474			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0071	4.0	0.0	50.0	0.0	0.0	6.0	0.0	62.0	0.0	0.0	30.0	0.0	214.0	1.0	0.004672897196261682					1.0	1.0	Unmethylated
p5.00_sc00017_p0070	8.0	0.0	50.0	0.0	0.0	9.0	0.0	82.0	0.0	0.0	27.0	0.0	242.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0069	4.0	0.0	51.0	2.0	0.0392156862745098	17.0	0.0	110.0	0.0	0.0	48.0	0.0	354.0	4.0	0.011299435028248588					1.0	1.0	Unmethylated
p5.00_sc00017_p0068	12.0	9.0	106.0	58.0	0.5471698113207547	28.0	1.0	185.0	10.0	0.054054054054054064	131.0	0.0	767.0	1.0	0.0013037809647979141			0.7983034683434812	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0067																						NA
p5.00_sc00017_p0066	21.0	0.0	183.0	21.0	0.11475409836065575	24.0	0.0	176.0	12.0	0.06818181818181818	38.0	0.0	268.0	4.0	0.01492537313432836	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0065	23.0	0.0	165.0	1.0	0.006060606060606061	15.0	0.0	101.0	0.0	0.0	28.0	0.0	184.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00017_p0064	7.0	5.0	36.0	25.0	0.6944444444444444	8.0	0.0	97.0	1.0	0.010309278350515464	39.0	1.0	320.0	3.0	0.009375					0.3613389244828247	1.0	Unclassified
p5.00_sc00017_p0063	3.0	0.0	28.0	0.0	0.0	7.0	0.0	64.0	0.0	0.0	30.0	0.0	190.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0062	24.0	5.0	190.0	34.0	0.17894736842105266	38.0	0.0	277.0	0.0	0.0	103.0	0.0	732.0	1.0	0.001366120218579235	0.8526821742035591	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0061	31.0	0.0	181.0	2.0	0.011049723756906077	37.0	0.0	229.0	1.0	0.004366812227074236	110.0	0.0	679.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0060	7.0	1.0	43.0	6.0	0.13953488372093026	8.0	0.0	66.0	0.0	0.0	21.0	0.0	165.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0059	16.0	0.0	104.0	0.0	0.0	10.0	0.0	91.0	0.0	0.0	17.0	0.0	191.0	0.0	0.0							Unmethylated
p5.00_sc00017_p0058						4.0	0.0	57.0	0.0	0.0	8.0	0.0	132.0	0.0	0.0							NA
p5.00_sc00017_p0057																						NA
p5.00_sc00017_p0056	7.0	4.0	76.0	30.0	0.3947368421052632	7.0	0.0	75.0	3.0	0.04	46.0	0.0	355.0	3.0	0.008450704225352112					1.0	1.0	Unclassified
p5.00_sc00017_p0055	25.0	2.0	145.0	22.0	0.15172413793103448	44.0	0.0	278.0	1.0	0.0035971223021582736	110.0	0.0	662.0	2.0	0.0030211480362537764	0.9973839254706148	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0054	23.0	13.0	176.0	98.0	0.5568181818181818	63.0	0.0	409.0	0.0	0.0	90.0	0.0	727.0	1.0	0.001375515818431912	0.004255270172612139	0.018424779963074938	1.0	1.0	1.0	1.0	gbM
p5.00_sc00017_p0053	5.0	1.0	31.0	8.0	0.25806451612903225	9.0	0.0	55.0	0.0	0.0	25.0	0.0	159.0	1.0	0.006289308176100629					1.0	1.0	Unmethylated
p5.00_sc00017_p0052	33.0	9.0	193.0	51.0	0.26424870466321243	44.0	1.0	264.0	4.0	0.015151515151515154	114.0	0.0	680.0	3.0	0.004411764705882353	0.6194207568462544	1.0	0.9192052302777668	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0051	10.0	9.0	56.0	46.0	0.8214285714285714	19.0	0.0	94.0	0.0	0.0	42.0	0.0	229.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00017_p0050	22.0	0.0	121.0	1.0	0.008264462809917356	38.0	0.0	217.0	2.0	0.009216589861751152	68.0	0.0	408.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0049	32.0	0.0	186.0	1.0	0.005376344086021507	16.0	0.0	134.0	0.0	0.0	65.0	0.0	450.0	2.0	0.004444444444444445	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00017_p0048											12.0	0.0	134.0	1.0	0.00746268656716418							NA
p5.00_sc00017_p0047	5.0	1.0	37.0	12.0	0.32432432432432434	7.0	2.0	97.0	7.0	0.07216494845360824	44.0	1.0	353.0	4.0	0.0113314447592068					0.3970169268848556	1.0	Unclassified
p5.00_sc00017_p0046						4.0	0.0	76.0	0.0	0.0	7.0	0.0	193.0	0.0	0.0							NA
p5.00_sc00017_p0045	16.0	0.0	68.0	0.0	0.0	23.0	0.0	108.0	0.0	0.0	55.0	0.0	258.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0044	6.0	0.0	54.0	3.0	0.05555555555555555	13.0	0.0	77.0	0.0	0.0	30.0	0.0	182.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0043	17.0	0.0	216.0	7.0	0.032407407407407406	15.0	0.0	177.0	9.0	0.05084745762711865	35.0	0.0	336.0	5.0	0.014880952380952382					1.0	1.0	Unmethylated
p5.00_sc00017_p0042	33.0	0.0	382.0	2.0	0.005235602094240838	20.0	0.0	204.0	0.0	0.0	57.0	0.0	581.0	2.0	0.0034423407917383822	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0041	18.0	0.0	132.0	1.0	0.007575757575757577	28.0	0.0	228.0	1.0	0.0043859649122807015	49.0	0.0	436.0	2.0	0.004587155963302753			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0040	24.0	0.0	149.0	0.0	0.0	44.0	0.0	307.0	0.0	0.0	101.0	0.0	820.0	1.0	0.0012195121951219512	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0039	24.0	5.0	175.0	69.0	0.3942857142857143	47.0	0.0	391.0	1.0	0.0025575447570332483	132.0	0.0	1039.0	1.0	0.0009624639076034648	0.8526821742035591	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0038	1.0	0.0	12.0	0.0	0.0	1.0	0.0	41.0	0.0	0.0												NA
p5.00_sc00017_p0037	19.0	0.0	109.0	2.0	0.01834862385321101	37.0	0.0	257.0	1.0	0.003891050583657589	104.0	0.0	667.0	3.0	0.004497751124437782			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0036	5.0	0.0	53.0	0.0	0.0	12.0	0.0	79.0	0.0	0.0	42.0	0.0	255.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0035	22.0	6.0	118.0	29.0	0.2457627118644068	33.0	0.0	149.0	2.0	0.013422818791946308	60.0	0.0	366.0	0.0	0.0	0.6239995409896021	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0034	23.0	1.0	152.0	5.0	0.03289473684210526	45.0	0.0	269.0	0.0	0.0	141.0	0.0	878.0	1.0	0.0011389521640091116	0.9995321306257612	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0033	23.0	1.0	152.0	5.0	0.03289473684210526	45.0	0.0	269.0	0.0	0.0	141.0	0.0	878.0	1.0	0.0011389521640091116	0.9995321306257612	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0032	6.0	5.0	55.0	27.0	0.4909090909090909	10.0	0.0	77.0	3.0	0.03896103896103896	40.0	0.0	304.0	1.0	0.003289473684210526					1.0	1.0	Unclassified
p5.00_sc00017_p0031	16.0	0.0	144.0	8.0	0.05555555555555555	20.0	0.0	170.0	1.0	0.005882352941176471	48.0	0.0	429.0	4.0	0.009324009324009324			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0030	8.0	1.0	61.0	3.0	0.04918032786885247	6.0	0.0	57.0	1.0	0.017543859649122806	16.0	0.0	115.0	0.0	0.0							Unmethylated
p5.00_sc00017_p0029	25.0	0.0	154.0	0.0	0.0	6.0	0.0	59.0	0.0	0.0	6.0	0.0	78.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00017_p0028	4.0	0.0	32.0	1.0	0.03125	20.0	0.0	103.0	0.0	0.0	24.0	0.0	162.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0027	10.0	5.0	53.0	25.0	0.4716981132075472	12.0	1.0	64.0	3.0	0.046875	29.0	1.0	218.0	5.0	0.022935779816513763					0.2835248989823156	1.0	Unclassified
p5.00_sc00017_p0026	6.0	3.0	71.0	24.0	0.3380281690140845	22.0	0.0	211.0	0.0	0.0	69.0	0.0	699.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0025																						NA
p5.00_sc00017_p0024	9.0	0.0	85.0	0.0	0.0	9.0	0.0	85.0	0.0	0.0	36.0	0.0	296.0	3.0	0.010135135135135136					1.0	1.0	Unmethylated
p5.00_sc00017_p0023	4.0	3.0	18.0	9.0	0.5	18.0	0.0	80.0	0.0	0.0	38.0	0.0	201.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00017_p0022	23.0	8.0	106.0	33.0	0.3113207547169811	8.0	4.0	39.0	20.0	0.5128205128205128	30.0	1.0	198.0	7.0	0.03535353535353535	0.3160013553047204	0.9253269015709208			0.29171501224734764	1.0	Unclassified
p5.00_sc00017_p0021						1.0	0.0	24.0	0.0	0.0												NA
p5.00_sc00017_p0020	39.0	22.0	208.0	114.0	0.5480769230769231	72.0	0.0	372.0	0.0	0.0	205.0	0.0	1262.0	3.0	0.0023771790808240893	0.0002219156949845541	0.0011643207812327269	1.0	1.0	1.0	1.0	gbM
p5.00_sc00017_p0019	20.0	0.0	207.0	0.0	0.0	11.0	0.0	111.0	1.0	0.009009009009009007	26.0	0.0	228.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00017_p0018	14.0	1.0	82.0	5.0	0.06097560975609756	22.0	0.0	142.0	0.0	0.0	50.0	0.0	352.0	1.0	0.002840909090909091			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0017	17.0	5.0	134.0	21.0	0.15671641791044774	13.0	2.0	116.0	9.0	0.07758620689655173	40.0	0.0	324.0	1.0	0.00308641975308642					1.0	1.0	Unclassified
p5.00_sc00017_p0016	28.0	22.0	124.0	91.0	0.7338709677419355	75.0	0.0	352.0	1.0	0.002840909090909091	187.0	1.0	941.0	4.0	0.004250797024442083	5.121466260944523e-08	4.379495294666456e-07	1.0	1.0	0.8835078224255589	1.0	gbM
p5.00_sc00017_p0014	15.0	0.0	92.0	0.0	0.0	8.0	0.0	58.0	1.0	0.017241379310344827	37.0	0.0	231.0	1.0	0.004329004329004329					1.0	1.0	Unmethylated
p5.00_sc00017_p0015	11.0	0.0	72.0	0.0	0.0	3.0	0.0	35.0	1.0	0.028571428571428567	16.0	0.0	125.0	0.0	0.0							Unmethylated
p5.00_sc00017_p0013	15.0	0.0	122.0	1.0	0.008196721311475409	27.0	0.0	174.0	0.0	0.0	127.0	0.0	868.0	4.0	0.004608294930875576			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00017_p0012	13.0	0.0	60.0	1.0	0.016666666666666666	17.0	0.0	93.0	1.0	0.010752688172043013	42.0	0.0	260.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00017_p0011	9.0	0.0	78.0	0.0	0.0	13.0	0.0	70.0	0.0	0.0	61.0	1.0	346.0	3.0	0.008670520231213872					0.5040669992187415	1.0	Unmethylated
p5.00_sc00017_p0010	19.0	6.0	147.0	39.0	0.2653061224489796	59.0	0.0	355.0	2.0	0.0056338028169014105	132.0	0.0	923.0	1.0	0.0010834236186348864			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0009	2.0	0.0	12.0	0.0	0.0	6.0	0.0	41.0	0.0	0.0	5.0	0.0	76.0	1.0	0.013157894736842105							NA
p5.00_sc00017_p0008	14.0	14.0	184.0	176.0	0.9565217391304348	10.0	8.0	128.0	98.0	0.765625	13.0	0.0	267.0	11.0	0.041198501872659166							Unclassified
p5.00_sc00017_p0007	32.0	24.0	196.0	127.0	0.6479591836734694	100.0	0.0	587.0	2.0	0.0034071550255536627	207.0	0.0	1299.0	2.0	0.001539645881447267	6.053779579428268e-08	5.106941245207576e-07	1.0	1.0	1.0	1.0	gbM
p5.00_sc00017_p0006	16.0	5.0	127.0	27.0	0.2125984251968504	27.0	0.0	204.0	0.0	0.0	93.0	0.0	647.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0005	19.0	9.0	129.0	46.0	0.3565891472868217	29.0	0.0	194.0	1.0	0.005154639175257732	132.0	1.0	735.0	7.0	0.009523809523809523			1.0	1.0	0.7807622367847176	1.0	Unclassified
p5.00_sc00017_p0004	8.0	7.0	51.0	33.0	0.6470588235294118	24.0	0.0	143.0	0.0	0.0	88.0	0.0	479.0	3.0	0.006263048016701462			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00017_p0003	20.0	0.0	97.0	0.0	0.0	17.0	0.0	72.0	1.0	0.013888888888888888	56.0	0.0	267.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00017_p0002	8.0	1.0	70.0	19.0	0.2714285714285714	13.0	0.0	94.0	0.0	0.0	26.0	0.0	257.0	3.0	0.011673151750972765					1.0	1.0	Unmethylated
p5.00_sc00017_p0001	4.0	1.0	56.0	4.0	0.07142857142857142	15.0	0.0	110.0	0.0	0.0	32.0	0.0	263.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00224_p0001	40.0	9.0	293.0	89.0	0.3037542662116041	64.0	0.0	459.0	0.0	0.0	136.0	0.0	1164.0	0.0	0.0	0.8405366984432843	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00224_p0002	5.0	3.0	46.0	28.0	0.6086956521739131	12.0	2.0	108.0	10.0	0.0925925925925926	23.0	0.0	261.0	2.0	0.007662835249042145					1.0	1.0	Unclassified
p5.00_sc00224_p0003	10.0	10.0	91.0	66.0	0.7252747252747253	6.0	6.0	69.0	41.0	0.5942028985507246	10.0	2.0	174.0	21.0	0.1206896551724138							Unclassified
p5.00_sc00224_p0004																						NA
p5.00_sc00224_p0005	55.0	24.0	312.0	129.0	0.4134615384615384	60.0	0.0	372.0	2.0	0.005376344086021507	196.0	0.0	1137.0	1.0	0.0008795074758135447	0.010968617670733342	0.0443750533420204	1.0	1.0	1.0	1.0	gbM
p5.00_sc00224_p0006	20.0	15.0	106.0	68.0	0.6415094339622641	46.0	13.0	257.0	78.0	0.3035019455252918	114.0	2.0	673.0	17.0	0.025260029717682014	2.0415474628464996e-05	0.00012213496694064954	8.616571493174957e-07	2.8753627678269512e-05	0.374907164926512	1.0	TE-like
p5.00_sc00224_p0007	16.0	5.0	99.0	19.0	0.1919191919191919	25.0	0.0	159.0	1.0	0.006289308176100629	63.0	0.0	370.0	1.0	0.0027027027027027037			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00224_p0008	14.0	0.0	78.0	0.0	0.0	16.0	0.0	112.0	0.0	0.0	73.0	0.0	451.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00224_p0009	23.0	20.0	126.0	106.0	0.8412698412698413	59.0	0.0	337.0	4.0	0.011869436201780416	206.0	0.0	1190.0	2.0	0.0016806722689075633	7.750711233626528e-09	7.319791187681506e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00081_p0001	15.0	1.0	82.0	7.0	0.08536585365853659	37.0	0.0	174.0	0.0	0.0	85.0	0.0	429.0	1.0	0.002331002331002331			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0002											7.0	0.0	255.0	0.0	0.0							NA
p5.00_sc00081_p0003	1.0	1.0	21.0	8.0	0.3809523809523809	29.0	0.0	167.0	1.0	0.0059880239520958105	35.0	0.0	249.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0004	17.0	3.0	98.0	19.0	0.19387755102040816	25.0	0.0	116.0	0.0	0.0	63.0	0.0	323.0	1.0	0.0030959752321981426			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0005	9.0	3.0	101.0	15.0	0.1485148514851485	4.0	0.0	88.0	1.0	0.011363636363636364	18.0	0.0	269.0	0.0	0.0							Unclassified
p5.00_sc00081_p0006	7.0	5.0	52.0	30.0	0.5769230769230769	41.0	0.0	236.0	2.0	0.00847457627118644	118.0	1.0	680.0	2.0	0.002941176470588236			1.0	1.0	0.7424756624897781	1.0	Unclassified
p5.00_sc00081_p0007	10.0	1.0	70.0	6.0	0.08571428571428573	28.0	0.0	207.0	2.0	0.00966183574879227	79.0	0.0	577.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0008																						NA
p5.00_sc00081_p0009	7.0	1.0	71.0	3.0	0.04225352112676056	31.0	1.0	222.0	7.0	0.03153153153153153	109.0	0.0	759.0	1.0	0.0013175230566534915			0.8300966924574926	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0010	53.0	3.0	343.0	32.0	0.09329446064139944	28.0	0.0	227.0	3.0	0.013215859030837005	66.0	0.0	592.0	0.0	0.0	0.9999949556385328	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0011	14.0	4.0	84.0	26.0	0.30952380952380953	32.0	0.0	192.0	0.0	0.0	86.0	0.0	482.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0012	23.0	0.0	114.0	1.0	0.008771929824561403	37.0	0.0	204.0	0.0	0.0	101.0	0.0	511.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0013	14.0	8.0	89.0	35.0	0.39325842696629215	16.0	0.0	108.0	2.0	0.018518518518518517	49.0	1.0	326.0	4.0	0.012269938650306749					0.4307018222944673	1.0	Unclassified
p5.00_sc00081_p0014	10.0	8.0	114.0	97.0	0.8508771929824561	21.0	3.0	165.0	35.0	0.21212121212121213	77.0	0.0	626.0	13.0	0.020766773162939296			0.10825537853090213	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0015	8.0	6.0	107.0	89.0	0.8317757009345794	25.0	1.0	184.0	30.0	0.16304347826086954	82.0	0.0	641.0	12.0	0.0187207488299532			0.7605609245005949	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0016	49.0	0.0	270.0	2.0	0.007407407407407408	25.0	0.0	145.0	0.0	0.0	44.0	0.0	249.0	1.0	0.004016064257028112	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0017																						NA
p5.00_sc00081_p0018	11.0	0.0	106.0	1.0	0.009433962264150943	4.0	0.0	54.0	0.0	0.0	33.0	0.0	256.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00081_p0019	5.0	0.0	35.0	0.0	0.0	25.0	0.0	144.0	0.0	0.0	49.0	0.0	346.0	2.0	0.0057803468208092465			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0020	7.0	0.0	51.0	6.0	0.1176470588235294	7.0	0.0	62.0	1.0	0.016129032258064516	25.0	0.0	148.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00081_p0021	7.0	5.0	65.0	49.0	0.7538461538461538	2.0	2.0	40.0	28.0	0.7	1.0	0.0	71.0	0.0	0.0							NA
p5.00_sc00081_p0022	20.0	0.0	154.0	7.0	0.045454545454545456	26.0	0.0	148.0	1.0	0.006756756756756757	61.0	0.0	318.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0023	4.0	4.0	20.0	14.0	0.7	17.0	0.0	86.0	0.0	0.0	53.0	0.0	296.0	2.0	0.006756756756756757					1.0	1.0	Unclassified
p5.00_sc00081_p0024	4.0	2.0	29.0	16.0	0.5517241379310345	20.0	0.0	147.0	0.0	0.0	41.0	0.0	331.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00081_p0025	21.0	0.0	147.0	1.0	0.006802721088435374	12.0	0.0	88.0	1.0	0.011363636363636364	3.0	0.0	64.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00081_p0026	17.0	1.0	162.0	8.0	0.04938271604938271	21.0	0.0	173.0	0.0	0.0	60.0	0.0	518.0	2.0	0.003861003861003861			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0027	18.0	4.0	98.0	12.0	0.12244897959183673	35.0	0.0	221.0	2.0	0.00904977375565611	100.0	0.0	701.0	1.0	0.0014265335235378036			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0028	10.0	0.0	70.0	0.0	0.0	7.0	0.0	52.0	0.0	0.0	10.0	0.0	91.0	0.0	0.0							Unmethylated
p5.00_sc00081_p0029	5.0	5.0	26.0	24.0	0.9230769230769232	10.0	0.0	70.0	0.0	0.0	38.0	0.0	245.0	1.0	0.004081632653061225					1.0	1.0	Unclassified
p5.00_sc00081_p0030	12.0	12.0	66.0	63.0	0.9545454545454546	14.0	2.0	79.0	9.0	0.1139240506329114	37.0	0.0	232.0	1.0	0.004310344827586207					1.0	1.0	Unclassified
p5.00_sc00081_p0031	39.0	0.0	326.0	0.0	0.0	15.0	0.0	116.0	0.0	0.0	24.0	0.0	261.0	1.0	0.0038314176245210726	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00081_p0032	8.0	6.0	127.0	26.0	0.2047244094488189	10.0	0.0	105.0	3.0	0.028571428571428567	36.0	0.0	341.0	3.0	0.008797653958944279					1.0	1.0	Unclassified
p5.00_sc00081_p0033	51.0	0.0	291.0	2.0	0.006872852233676976	33.0	0.0	236.0	0.0	0.0	92.0	0.0	633.0	2.0	0.00315955766192733	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00081_p0034	8.0	0.0	77.0	0.0	0.0	6.0	0.0	47.0	0.0	0.0	4.0	0.0	64.0	0.0	0.0							NA
p5.00_sc00081_p0035	6.0	0.0	154.0	0.0	0.0	7.0	0.0	110.0	0.0	0.0	34.0	0.0	328.0	1.0	0.003048780487804878					1.0	1.0	Unmethylated
p5.00_sc00081_p0036	21.0	0.0	226.0	0.0	0.0	22.0	0.0	172.0	0.0	0.0	82.0	0.0	635.0	1.0	0.0015748031496062992	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00053_p0001	9.0	9.0	77.0	72.0	0.935064935064935	18.0	0.0	110.0	1.0	0.00909090909090909	40.0	0.0	303.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00053_p0002						3.0	0.0	22.0	0.0	0.0	3.0	0.0	48.0	0.0	0.0							NA
p5.00_sc00053_p0003	15.0	14.0	72.0	62.0	0.8611111111111112	38.0	0.0	195.0	1.0	0.005128205128205128	89.0	0.0	511.0	3.0	0.005870841487279843			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00053_p0004	3.0	2.0	45.0	10.0	0.2222222222222222	6.0	0.0	75.0	0.0	0.0	18.0	0.0	228.0	0.0	0.0							Unclassified
p5.00_sc00053_p0005	23.0	9.0	167.0	62.0	0.3712574850299401	78.0	0.0	498.0	2.0	0.004016064257028112	195.0	0.0	1237.0	4.0	0.003233629749393695	0.17824641060157395	0.5613565649314671	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00053_p0006	27.0	3.0	151.0	20.0	0.13245033112582782	33.0	3.0	193.0	8.0	0.04145077720207254	82.0	1.0	510.0	5.0	0.00980392156862745	0.9917837237023196	1.0	0.2771124173189441	1.0	0.6104451333564542	1.0	Unclassified
p5.00_sc00053_p0007	41.0	0.0	275.0	0.0	0.0	23.0	0.0	154.0	0.0	0.0	21.0	0.0	170.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00053_p0008	11.0	11.0	131.0	128.0	0.9770992366412212	10.0	9.0	110.0	93.0	0.8454545454545455	42.0	0.0	465.0	15.0	0.03225806451612903					1.0	1.0	Unclassified
