Feature,Methylation,Duplication,tau
AT2G25680,Unclassified,dispersed,0.3273458336486
AT2G25685,Unmethylated,dispersed,0.855672366983811
AT2G25690,Unmethylated,wgd,0.209046567112618
AT2G25700,Unmethylated,transposed,0.769596935207052
AT2G25710,Unclassified,dispersed,0.0936695342358387
AT2G25720,Unmethylated,unclassified,0.199055143591847
AT2G25730,gbM,unclassified,0.119825105995292
AT2G25735,Unmethylated,unclassified,0.617701081366917
AT2G25737,Unclassified,unclassified,0.255136830293117
AT2G25740,gbM,unclassified,0.109628380022365
AT2G25760,Unclassified,unclassified,0.176063274945346
AT2G25770,Unmethylated,dispersed,0.792308013954519
AT2G25780,Unmethylated,unclassified,0.859093918312505
AT2G25790,Unmethylated,unclassified,0.341905404017426
AT2G25800,gbM,dispersed,0.108971289085388
AT2G25810,Unmethylated,unclassified,0.739302494320423
AT2G25820,Unmethylated,wgd,0.746658569535462
AT2G25830,Unclassified,unclassified,0.199580074380118
AT2G25840,Unclassified,unclassified,0.20540043958085
AT2G25850,gbM,wgd,0.17943353052088
AT2G25870,gbM,dispersed,0.23194037012441
AT2G25880,Unmethylated,dispersed,0.469081725444008
AT2G25890,Unmethylated,unclassified,NA
AT2G25900,Unmethylated,transposed,0.203566918713929
AT2G25905,Unmethylated,transposed,0.98130645947836
AT2G25910,gbM,unclassified,0.155917787886919
AT2G25920,Unclassified,unclassified,0.112429176998003
AT2G25930,gbM,dispersed,0.186981841652862
AT2G25940,Unclassified,wgd,0.552658812391976
AT2G25950,Unmethylated,unclassified,0.158289607515071
AT2G25964,Unmethylated,unclassified,0.28258672443875
AT2G25970,Unclassified,unclassified,0.136391782834283
AT2G25980,Unmethylated,transposed,0.822320094822718
AT2G25990,Unmethylated,unclassified,0.982150236683802
AT2G26000,gbM,unclassified,0.245906853837501
AT2G26010,Unmethylated,tandem,0.868707545475042
AT2G26020,Unmethylated,tandem,0.904018342686552
AT2G26030,Unclassified,transposed,0.182967165711383
AT2G26040,Unmethylated,dispersed,0.624753800773393
AT2G26050,Unmethylated,transposed,0.825857713026039
AT2G26060,Unmethylated,wgd,0.249760551289324
AT2G26070,Unmethylated,unclassified,0.232052321072802
AT2G26080,Unclassified,wgd,0.213951690062889
AT2G26100,Unclassified,unclassified,0.145036671798178
AT2G26110,Unmethylated,transposed,0.149347101914812
AT2G26120,teM,unclassified,0.902145895238913
AT2G26130,Unmethylated,tandem,0.857544740129515
AT2G26135,Unmethylated,tandem,0.881655462624079
AT2G26140,gbM,unclassified,0.215620070100315
AT2G26150,Unclassified,transposed,0.53101788622459
AT2G26160,Unmethylated,transposed,0.853803443500667
AT2G26170,Unclassified,unclassified,0.282694590654903
AT2G26180,Unclassified,transposed,0.334557645199945
AT2G26190,Unmethylated,wgd,0.279037310477087
AT2G26200,gbM,unclassified,0.103282632082561
AT2G26210,Unclassified,unclassified,0.0947252779705211
AT2G26230,Unclassified,unclassified,0.198225082781424
AT2G26240,Unclassified,dispersed,0.155816900549
AT2G26250,Unmethylated,unclassified,0.157048767158313
AT2G26260,Unmethylated,dispersed,0.162143886605174
AT2G26270,gbM,dispersed,0.210192696359947
AT2G26280,gbM,unclassified,0.111339461732344
AT2G26290,Unmethylated,transposed,0.609931666145791
AT2G26300,Unmethylated,unclassified,0.13776254049065
AT2G26310,gbM,unclassified,0.421132846806707
AT2G26320,Unmethylated,transposed,0.86856482482088
AT2G26330,gbM,unclassified,0.242262701545324
AT2G26340,Unclassified,unclassified,0.187794368351683
AT2G26350,Unclassified,unclassified,0.246903249677683
AT2G26360,Unmethylated,dispersed,0.327915405239951
AT2G26370,Unmethylated,unclassified,0.928803414556567
AT2G26380,Unmethylated,unclassified,0.845631388600595
AT2G26390,Unmethylated,dispersed,0.648190077339208
AT2G26400,Unmethylated,transposed,0.660163096834283
AT2G26410,Unmethylated,unclassified,0.755936565109272
AT2G26420,Unclassified,unclassified,0.830240844784794
AT2G26430,gbM,unclassified,0.231040389642971
AT2G26440,Unmethylated,unclassified,0.23175669157581
AT2G26450,Unmethylated,wgd,0.758319705000326
AT2G26460,gbM,unclassified,0.153376616548165
AT2G26470,Unclassified,unclassified,0.279463348973309
AT2G26480,Unmethylated,transposed,0.762778905230382
AT2G26490,Unmethylated,transposed,0.834978866664985
AT2G26500,Unmethylated,unclassified,0.204663780781217
AT2G26510,gbM,unclassified,0.167697487280492
AT2G26515,Unmethylated,unclassified,0.33780805058384
AT2G26520,Unmethylated,unclassified,0.494359837411643
AT2G26530,Unmethylated,dispersed,0.300117597584635
AT2G26540,Unmethylated,unclassified,0.146596336849871
AT2G26550,Unmethylated,unclassified,0.183238916754478
AT2G26560,Unmethylated,unclassified,0.662298879395401
AT2G26570,Unclassified,wgd,0.191197982487569
AT2G26580,Unmethylated,unclassified,0.384860309038033
AT2G26590,Unclassified,unclassified,0.126083185381536
AT2G26600,Unmethylated,dispersed,0.135177075474039
AT2G26610,Unmethylated,dispersed,0.855857102104407
AT2G26620,teM,transposed,0.904956436531776
AT2G26640,Unmethylated,transposed,0.192258539016066
AT2G26650,gbM,transposed,0.460908438393268
AT2G26660,Unclassified,dispersed,0.216359122618268
AT2G26670,Unclassified,dispersed,0.246853572107597
AT2G26680,Unclassified,unclassified,0.128597549114072
AT2G26690,Unmethylated,unclassified,0.332644414879208
AT2G26695,Unmethylated,dispersed,0.479198379368859
AT2G26700,Unmethylated,unclassified,0.395154484680623
AT2G26710,Unmethylated,unclassified,0.28022636706942
AT2G26720,Unmethylated,dispersed,0.884299523553535
AT2G26730,Unmethylated,dispersed,0.181725027668304
AT2G26740,Unmethylated,tandem,0.363117890689235
AT2G26750,Unmethylated,tandem,0.751355690153786
AT2G26760,Unclassified,unclassified,0.305911920286282
AT2G26770,gbM,transposed,0.091870943145814
AT2G26780,gbM,unclassified,0.0963275779640976
AT2G26790,gbM,dispersed,0.219815474850975
AT2G26800,gbM,unclassified,0.291013013048784
AT2G26810,Unclassified,unclassified,0.189826719547945
AT2G26820,Unmethylated,transposed,0.822091536065323
AT2G26830,Unmethylated,unclassified,0.208220993533848
AT2G26840,Unclassified,unclassified,0.219830074261248
AT2G26850,Unclassified,unclassified,0.784608011691272
AT2G26860,gbM,transposed,0.157342247810714
AT2G26865,Unmethylated,unclassified,0.924838508898044
AT2G26870,Unmethylated,unclassified,0.336707978461653
AT2G26880,Unmethylated,dispersed,0.869946219667055
AT2G26890,gbM,unclassified,0.0678125384273973
AT2G26900,gbM,unclassified,0.143998128075089
AT2G26910,gbM,unclassified,0.186503444108552
AT2G26920,gbM,dispersed,0.165585015977273
AT2G26930,Unclassified,unclassified,0.163056413395019
AT2G26940,Unmethylated,transposed,0.861104043509609
AT2G26950,Unmethylated,tandem,0.861072753922271
AT2G26960,Unmethylated,tandem,0.873832802955048
AT2G26970,gbM,unclassified,0.151939100895096
AT2G26975,Unmethylated,transposed,0.255231661144757
AT2G26980,Unclassified,dispersed,0.199996255245739
AT2G26990,Unclassified,unclassified,0.169988241477543
AT2G27000,Unmethylated,tandem,0.814965374629033
AT2G27010,Unmethylated,tandem,0.866810046355674
AT2G27020,Unclassified,unclassified,0.112278972742253
AT2G27030,Unmethylated,dispersed,0.135416752330574
AT2G27035,Unmethylated,transposed,0.62054994100449
AT2G27040,gbM,dispersed,0.220343460298317
AT2G27050,Unclassified,transposed,0.245601873921278
AT2G27060,Unmethylated,unclassified,0.192709215476035
AT2G27070,teM,dispersed,0.844580529434259
AT2G27080,Unmethylated,dispersed,0.379465591751083
AT2G27090,gbM,unclassified,0.141498716850776
AT2G27100,Unclassified,unclassified,0.154395828241066
AT2G27110,gbM,transposed,0.082673174792033
AT2G27120,Unmethylated,dispersed,0.661137020080848
AT2G27130,Unmethylated,dispersed,0.326716908716754
AT2G27140,Unmethylated,dispersed,0.321954186230507
AT2G27145,Unmethylated,dispersed,0.938845010198185
AT2G27150,gbM,transposed,0.326515271028947
AT2G27160,Unmethylated,unclassified,1
AT2G27170,gbM,unclassified,0.088044736877918
AT2G27180,Unmethylated,transposed,0.696560591268599
AT2G27190,Unmethylated,transposed,0.215376798794353
AT2G27200,Unclassified,dispersed,0.206123783590186
AT2G27210,gbM,dispersed,0.218248632041691
AT2G27220,Unmethylated,unclassified,0.65529291530384
AT2G27229,gbM,unclassified,0.774028905709811
AT2G27230,gbM,unclassified,0.173595354596173
AT2G27240,Unmethylated,dispersed,0.661205461059184
AT2G27250,Unmethylated,unclassified,0.932103260887412
AT2G27260,Unmethylated,transposed,0.131649889094239
AT2G27270,Unmethylated,unclassified,0.798509698532107
AT2G27280,Unmethylated,tandem,0.757057962859533
AT2G27285,Unclassified,tandem,0.162762225132303
AT2G27290,Unmethylated,unclassified,0.305738512163005
AT2G27300,Unmethylated,transposed,0.592443966557274
AT2G27310,Unmethylated,dispersed,0.399920880614588
AT2G27313,Unmethylated,unclassified,0.866256036307008
AT2G27315,gbM,dispersed,0.836671025260277
AT2G27320,teM,dispersed,0.859463420953572
AT2G27330,Unmethylated,unclassified,0.206993037992162
AT2G27340,gbM,dispersed,0.147446823328027
AT2G27350,gbM,unclassified,0.126038118924677
AT2G27360,Unclassified,dispersed,0.313590097863562
AT2G27370,Unmethylated,transposed,0.902535154112507
AT2G27380,teM,unclassified,0.692751918289011
AT2G27385,Unmethylated,dispersed,0.26962068193313
AT2G27389,Unmethylated,unclassified,0.68085709843437
AT2G27390,Unmethylated,unclassified,NA
AT2G27402,Unmethylated,dispersed,0.407610407453846
AT2G27410,Unmethylated,transposed,0.920598720663924
AT2G27420,Unmethylated,transposed,0.733547744831683
AT2G27430,Unmethylated,unclassified,0.718967017120401
AT2G27450,Unmethylated,unclassified,0.138411371945494
AT2G27460,gbM,unclassified,0.110663126391078
AT2G27470,Unclassified,unclassified,0.195841582255958
AT2G27480,Unclassified,unclassified,0.336903503099207
AT2G27490,Unclassified,unclassified,0.237466897729818
AT2G27500,Unmethylated,unclassified,0.322259458178838
AT2G27505,Unmethylated,unclassified,0.666979857675636
AT2G27507,Unmethylated,unclassified,NA
AT2G27510,gbM,dispersed,0.238065120318005
AT2G27520,Unmethylated,dispersed,0.870999862625082
AT2G27530,Unmethylated,dispersed,0.1864749726559
AT2G27535,Unmethylated,unclassified,0.827094231260707
AT2G27540,teM,dispersed,1
AT2G27550,Unmethylated,dispersed,0.808601850736594
AT2G27570,Unmethylated,transposed,0.834541942628835
AT2G27580,Unmethylated,transposed,0.25929987384781
AT2G27590,Unmethylated,unclassified,0.222739410709119
AT2G27600,Unclassified,dispersed,0.133785314469868
AT2G27610,gbM,unclassified,0.235064578919111
AT2G27630,Unmethylated,tandem,0.649721699499641
AT2G27650,Unmethylated,tandem,0.811346426929128
AT2G27660,Unmethylated,dispersed,0.639786031456885
AT2G27670,Unmethylated,unclassified,0.940487446146603
AT2G27680,Unclassified,unclassified,0.206513114182646
AT2G27690,Unmethylated,unclassified,0.479060621686958
AT2G27700,Unmethylated,transposed,0.829369505640197
AT2G27710,Unmethylated,tandem,0.180397028328717
AT2G27720,Unmethylated,tandem,0.209571599128427
AT2G27730,Unmethylated,unclassified,0.125710535952997
AT2G27740,Unclassified,transposed,0.362963967251335
AT2G27750,Unmethylated,dispersed,0.935530790714105
AT2G27760,Unclassified,unclassified,0.172301760491274
AT2G27770,Unmethylated,transposed,0.276223492844286
AT2G27775,Unmethylated,unclassified,0.334138482301555
AT2G27780,Unmethylated,dispersed,0.920934985362225
AT2G27790,Unmethylated,dispersed,0.188041026184165
AT2G27800,gbM,unclassified,0.136095119696843
AT2G27810,Unclassified,unclassified,0.156409899354685
AT2G27820,Unmethylated,transposed,0.169955736486421
AT2G27830,Unmethylated,unclassified,0.383228589639336
AT2G27840,Unmethylated,transposed,0.287073810219662
AT2G27860,Unclassified,dispersed,0.12721857753646
AT2G27880,Unmethylated,unclassified,0.560756524407572
AT2G27900,gbM,unclassified,0.0784675730507728
AT2G27920,Unmethylated,unclassified,0.268093124927834
AT2G27930,Unmethylated,transposed,0.607950704824067
AT2G27940,Unmethylated,unclassified,0.883510720732044
AT2G27950,gbM,transposed,0.157864735112054
AT2G27960,gbM,tandem,0.175023742076682
AT2G27970,Unmethylated,tandem,0.286079929863366
AT2G27980,gbM,dispersed,0.0639238611779067
AT2G27990,Unmethylated,dispersed,0.348340773840529
AT2G28000,Unclassified,unclassified,0.21034541797042
AT2G28010,Unmethylated,proximal,0.824008868131692
AT2G28020,Unmethylated,dispersed,0.943694483260051
AT2G28030,Unmethylated,unclassified,0.940501517890578
AT2G28040,Unmethylated,tandem,0.592150511565877
AT2G28050,Unclassified,dispersed,0.22033142955056
AT2G28060,gbM,unclassified,0.128698326482277
AT2G28070,gbM,unclassified,0.161948855946667
AT2G28080,Unmethylated,dispersed,0.332589508416828
AT2G28085,Unclassified,dispersed,0.706722675571353
AT2G28090,Unmethylated,dispersed,0.86398437734386
AT2G28100,Unclassified,unclassified,0.156622570732559
AT2G28105,Unmethylated,unclassified,0.264516470990058
AT2G28110,Unmethylated,dispersed,0.494741460993413
AT2G28120,Unmethylated,dispersed,0.418280101903009
AT2G28130,Unmethylated,unclassified,0.293764204807377
AT2G28140,Unmethylated,transposed,0.493485500065294
AT2G28150,gbM,unclassified,0.164365838291415
AT2G28160,Unmethylated,unclassified,0.676827322024123
AT2G28170,Unclassified,wgd,0.890223244470796
AT2G28180,Unmethylated,tandem,0.793517186531795
AT2G28190,Unmethylated,unclassified,0.190064576639415
AT2G28200,Unmethylated,transposed,0.416833227952213
AT2G28210,Unmethylated,wgd,0.778915270694093
AT2G28220,Unmethylated,tandem,0.936477304116766
AT2G28225,Unmethylated,tandem,0.860485630672766
AT2G28230,Unmethylated,dispersed,0.120226694813072
AT2G28240,gbM,unclassified,0.159468988726674
AT2G28250,gbM,unclassified,0.379264589528757
AT2G28260,gbM,unclassified,0.403595058836472
AT2G28270,Unmethylated,dispersed,0.879125768735595
AT2G28290,gbM,unclassified,0.0863097850854759
AT2G28305,Unmethylated,unclassified,0.302325743305608
AT2G28310,gbM,wgd,0.161058249533464
AT2G28315,Unmethylated,unclassified,0.487097174309418
AT2G28320,gbM,unclassified,0.278056672957385
AT2G28330,Unmethylated,wgd,0.285198622644098
AT2G28340,Unmethylated,wgd,0.716639128251392
AT2G28350,Unmethylated,unclassified,0.204306999981917
AT2G28355,Unmethylated,proximal,0.911672308274716
AT2G28360,gbM,wgd,0.165370398943443
AT2G28370,Unclassified,unclassified,0.231665390453377
AT2G28380,gbM,unclassified,0.115494102570517
AT2G28390,Unclassified,unclassified,0.106085731240575
AT2G28400,Unmethylated,unclassified,0.362308918896111
AT2G28405,Unmethylated,proximal,0.915984152146227
AT2G28410,Unmethylated,unclassified,0.265130208868647
AT2G28420,Unmethylated,unclassified,0.722564904400648
AT2G28426,Unmethylated,unclassified,0.471408617948623
AT2G28430,Unmethylated,unclassified,0.16952390398996
AT2G28440,Unclassified,transposed,0.60262500293114
AT2G28450,gbM,unclassified,0.166623660712136
AT2G28460,Unmethylated,wgd,0.489526389683267
AT2G28470,gbM,unclassified,0.199208487567315
AT2G28480,Unclassified,unclassified,0.124381972738949
AT2G28490,Unmethylated,unclassified,0.849145933515172
AT2G28500,Unmethylated,wgd,0.376153548902979
AT2G28510,Unmethylated,wgd,0.320077596202902
AT2G28520,gbM,unclassified,0.153633241902311
AT2G28540,gbM,wgd,0.194601381127449
AT2G28550,Unmethylated,unclassified,0.463760469792905
AT2G28560,Unclassified,unclassified,0.452811156753952
AT2G28570,Unmethylated,unclassified,0.427520612534137
AT2G28580,Unmethylated,transposed,0.52911079369881
AT2G28590,Unmethylated,wgd,0.425204338894092
AT2G28600,Unclassified,unclassified,0.191096073889987
AT2G28605,Unmethylated,unclassified,0.256000002026705
AT2G28610,Unmethylated,unclassified,0.705374648817122
AT2G28620,Unmethylated,wgd,0.300487975841242
AT2G28625,Unmethylated,unclassified,0.848558367102381
AT2G28630,Unmethylated,wgd,0.444650107803831
AT2G28640,teM,wgd,0.889655197266686
AT2G28650,Unmethylated,tandem,0.471384392307788
AT2G28660,Unmethylated,unclassified,0.310232903764918
AT2G28670,Unmethylated,wgd,NA
AT2G28671,Unmethylated,unclassified,0.634432292300287
AT2G28680,Unmethylated,wgd,0.765006183063841
AT2G28690,Unmethylated,dispersed,0.640034636097849
AT2G28700,Unmethylated,unclassified,0.830070373729085
AT2G28710,Unmethylated,wgd,0.659656861950192
AT2G28720,Unmethylated,transposed,0.209710955854178
AT2G28725,Unmethylated,wgd,0.928918318835686
AT2G28740,Unmethylated,wgd,0.203203399900502
AT2G28755,Unclassified,unclassified,0.805333224093279
AT2G28760,Unclassified,wgd,0.339575889172336
AT2G28780,Unmethylated,unclassified,0.756331408662887
AT2G28790,Unmethylated,unclassified,0.373552501644106
AT2G28800,Unclassified,unclassified,0.170530840478523
AT2G28810,Unmethylated,wgd,0.263909293917723
AT2G28815,Unmethylated,dispersed,0.390467639392117
AT2G28830,gbM,wgd,0.232485358663368
AT2G28840,Unmethylated,unclassified,0.180582432264393
AT2G28850,Unmethylated,tandem,0.903040904848986
AT2G28860,Unmethylated,tandem,0.936793183624126
AT2G28870,Unmethylated,dispersed,0.371552961221791
AT2G28880,gbM,unclassified,0.276762634864122
AT2G28890,Unclassified,wgd,0.199405893627007
AT2G28900,Unmethylated,unclassified,0.266898474637533
AT2G28910,gbM,unclassified,0.186795362830739
AT2G28920,Unmethylated,unclassified,0.733392555498352
AT2G28930,gbM,wgd,0.236686118390645
AT2G28940,gbM,unclassified,0.226672307298794
AT2G28950,Unmethylated,unclassified,0.298748430229016
AT2G28960,Unmethylated,wgd,0.855774646453954
AT2G28970,Unmethylated,tandem,0.899352903848199
AT2G28990,Unmethylated,tandem,0.898471128523252
AT2G29000,Unmethylated,tandem,0.906721519871745
AT2G29020,Unclassified,transposed,0.136050055349124
AT2G29040,teM,unclassified,0.817379297809858
AT2G29045,Unmethylated,dispersed,0.869400646781271
AT2G29050,Unclassified,dispersed,0.452913910041089
AT2G29060,Unclassified,wgd,0.772297943980557
AT2G29065,gbM,tandem,0.264412256560504
AT2G29070,Unclassified,unclassified,0.129364319322099
AT2G29080,gbM,wgd,0.0629535361320165
AT2G29090,Unmethylated,unclassified,0.487051038462063
AT2G29100,Unmethylated,tandem,0.844334649437186
AT2G29110,Unclassified,tandem,0.771307799009234
AT2G29120,Unmethylated,tandem,0.615142991626148
AT2G29125,Unmethylated,wgd,0.456271136846606
AT2G29130,Unmethylated,unclassified,0.637914153850828
AT2G29140,gbM,proximal,0.21468048360665
AT2G29150,Unmethylated,tandem,0.865863464155613
AT2G29170,Unmethylated,tandem,0.535815210779514
AT2G29180,Unmethylated,unclassified,0.247578357011913
AT2G29190,gbM,unclassified,0.11988999056779
AT2G29200,gbM,tandem,0.195997866166872
AT2G29210,gbM,unclassified,0.159021823033761
AT2G29220,Unmethylated,wgd,0.93393795202496
AT2G29250,Unmethylated,tandem,0.909720700728233
AT2G29260,Unclassified,transposed,0.260250439821799
AT2G29263,Unmethylated,unclassified,0.943140712418103
AT2G29290,Unmethylated,wgd,0.503430184948255
AT2G29300,Unmethylated,tandem,0.694753734350917
AT2G29310,Unmethylated,tandem,0.312111872166819
AT2G29320,Unmethylated,tandem,0.274441440075257
AT2G29330,Unmethylated,tandem,0.65429065038034
AT2G29340,Unmethylated,tandem,0.327888023422715
AT2G29350,Unmethylated,tandem,0.642120732113201
AT2G29360,Unmethylated,tandem,0.236192725032101
AT2G29370,Unmethylated,tandem,0.698009006707603
AT2G29380,Unmethylated,wgd,0.77200670354565
AT2G29390,Unclassified,wgd,0.157439042880045
AT2G29400,Unclassified,wgd,0.174309357210473
